"PEP_ID","BBCH","YEAR","DAY","National_ID","LON","LAT","ALT","species"
6662,11,2015,140,725,15.5,48.85,470,"ROBPSU"
19344,11,2016,104,21862,15.2208,46.8647,398,"ROBPSU"
19353,11,2016,106,21890,16.0147,46.8931,351,"ROBPSU"
20656,11,2016,106,23176,16.3119,48.1475,198,"ROBPSU"
6708,11,2016,107,5115,14.45,48.0667,340,"ROBPSU"
8080,11,2016,108,21490,15.4333,47.0833,427,"ROBPSU"
20304,11,2016,110,23017,15.5175,47.0739,422,"ROBPSU"
6524,11,2016,112,20301,14.5333,46.6333,453,"ROBPSU"
7012,11,2016,112,5901,16.35,48.25,203,"ROBPSU"
6477,11,2016,113,5410,15.2,48.05,297,"ROBPSU"
20671,11,2016,113,23252,16.3078,47.4667,525,"ROBPSU"
19380,11,2016,135,22270,16.3817,48.2433,161,"ROBPSU"
19389,11,2016,149,22323,16.3569,48.2367,340,"ROBPSU"
6813,13,1996,113,1474,9.05,47.4667,600,"ROBPSU"
6790,13,1996,114,550,9.38333,47.5667,405,"ROBPSU"
6768,13,1996,116,901,8.8,46.1667,200,"ROBPSU"
6729,13,1996,117,841,6.01667,46.1833,400,"ROBPSU"
6820,13,1996,119,597,8.51667,47.35,530,"ROBPSU"
6837,13,1996,120,355,8.81667,47.3167,555,"ROBPSU"
6720,13,1996,122,531,9.48333,47.0833,480,"ROBPSU"
6794,13,1996,122,1354,8,47.3667,450,"ROBPSU"
6733,13,1996,123,829,6.83333,46.4667,655,"ROBPSU"
6735,13,1996,123,313,9.51667,46.85,600,"ROBPSU"
6783,13,1996,123,1274,7.61667,47.1333,485,"ROBPSU"
6804,13,1996,124,614,6.16667,46.2833,440,"ROBPSU"
6750,13,1996,125,1513,8.88333,47.55,405,"ROBPSU"
6759,13,1996,125,985,8.58333,47.2667,450,"ROBPSU"
6779,13,1996,126,981,8.61667,47.6833,435,"ROBPSU"
6808,13,1996,126,270,8.68333,47.2167,480,"ROBPSU"
6739,13,1996,127,1012,8.75,47.6833,410,"ROBPSU"
6716,13,1996,128,630,9.41667,46.6,985,"ROBPSU"
6725,13,1996,128,713,8.45,47.35,500,"ROBPSU"
6791,13,1996,128,1598,9.5,47.4667,450,"ROBPSU"
6798,13,1996,131,603,8.58333,47.2167,480,"ROBPSU"
6757,13,1996,132,1456,7.7,47.1833,450,"ROBPSU"
6827,13,1996,132,1397,7.15,46.35,1200,"ROBPSU"
6785,13,1996,133,1064,8.48333,47.65,410,"ROBPSU"
6776,13,1996,134,1091,9.21667,47.1,500,"ROBPSU"
6738,13,1996,136,90,8.75,47.6833,410,"ROBPSU"
6796,13,1996,136,205,10.3333,46.8167,1440,"ROBPSU"
6726,13,1996,138,287,6.9,46.4667,600,"ROBPSU"
6823,13,1996,139,382,8.58333,47.3667,620,"ROBPSU"
6835,13,1996,139,984,9.35,47.3833,825,"ROBPSU"
6771,13,1996,140,1411,8.2,46.7167,850,"ROBPSU"
6802,13,1996,140,449,6.38333,46.7167,850,"ROBPSU"
6817,13,1996,140,1339,7.81667,47.25,450,"ROBPSU"
6766,13,1996,141,562,7.73333,47.4833,350,"ROBPSU"
6773,13,1996,143,982,9.5,47.0167,305,"ROBPSU"
6755,13,1996,145,338,8.45,47.7,430,"ROBPSU"
6727,13,1996,146,935,9.55,46.3333,825,"ROBPSU"
6792,13,1996,149,1402,9.05,45.85,670,"ROBPSU"
6731,13,1997,97,884,8.6,46.3167,430,"ROBPSU"
6768,13,1997,97,901,8.8,46.1667,200,"ROBPSU"
6729,13,1997,106,841,6.01667,46.1833,400,"ROBPSU"
6782,13,1997,110,353,7.61667,47.1333,485,"ROBPSU"
6792,13,1997,110,1402,9.05,45.85,670,"ROBPSU"
6793,13,1997,110,1029,9.43333,47.05,480,"ROBPSU"
6755,13,1997,112,338,8.45,47.7,430,"ROBPSU"
6720,13,1997,114,531,9.48333,47.0833,480,"ROBPSU"
6783,13,1997,114,1274,7.61667,47.1333,485,"ROBPSU"
6759,13,1997,115,985,8.58333,47.2667,450,"ROBPSU"
6804,13,1997,118,614,6.16667,46.2833,440,"ROBPSU"
6805,13,1997,118,1369,8.15,47.4667,415,"ROBPSU"
6837,13,1997,120,355,8.81667,47.3167,555,"ROBPSU"
6732,13,1997,121,1460,6.23333,46.4,435,"ROBPSU"
6739,13,1997,122,1012,8.75,47.6833,410,"ROBPSU"
6794,13,1997,123,1354,8,47.3667,450,"ROBPSU"
6815,13,1997,123,1514,8.08333,47.05,580,"ROBPSU"
6726,13,1997,126,287,6.9,46.4667,600,"ROBPSU"
6779,13,1997,126,981,8.61667,47.6833,435,"ROBPSU"
6735,13,1997,128,313,9.51667,46.85,600,"ROBPSU"
6727,13,1997,130,935,9.55,46.3333,825,"ROBPSU"
6808,13,1997,130,270,8.68333,47.2167,480,"ROBPSU"
7023,13,1997,130,1151,8.25,46.9,500,"ROBPSU"
6750,13,1997,131,1513,8.88333,47.55,405,"ROBPSU"
6827,13,1997,132,1397,7.15,46.35,1200,"ROBPSU"
6791,13,1997,133,1598,9.5,47.4667,450,"ROBPSU"
7022,13,1997,133,1066,8.06667,47.5667,330,"ROBPSU"
6773,13,1997,134,982,9.5,47.0167,305,"ROBPSU"
6757,13,1997,135,1456,7.7,47.1833,450,"ROBPSU"
6785,13,1997,135,1064,8.48333,47.65,410,"ROBPSU"
6819,13,1997,135,310,9.56667,46.9333,600,"ROBPSU"
6821,13,1997,135,986,8.56667,47.3833,555,"ROBPSU"
6823,13,1997,136,382,8.58333,47.3667,620,"ROBPSU"
6737,13,1997,137,1281,6.63333,46.9167,750,"ROBPSU"
6771,13,1997,137,1411,8.2,46.7167,850,"ROBPSU"
6817,13,1997,137,1339,7.81667,47.25,450,"ROBPSU"
6716,13,1997,139,630,9.41667,46.6,985,"ROBPSU"
6738,13,1997,139,90,8.75,47.6833,410,"ROBPSU"
6766,13,1997,139,562,7.73333,47.4833,350,"ROBPSU"
6835,13,1997,139,984,9.35,47.3833,825,"ROBPSU"
6795,13,1997,140,206,10.3,46.8,1240,"ROBPSU"
6790,13,1997,141,550,9.38333,47.5667,405,"ROBPSU"
6798,13,1997,145,603,8.58333,47.2167,480,"ROBPSU"
6725,13,1997,147,713,8.45,47.35,500,"ROBPSU"
6790,13,1998,102,550,9.38333,47.5667,405,"ROBPSU"
6820,13,1998,105,597,8.51667,47.35,530,"ROBPSU"
6731,13,1998,112,884,8.6,46.3167,430,"ROBPSU"
6720,13,1998,113,531,9.48333,47.0833,480,"ROBPSU"
6768,13,1998,115,901,8.8,46.1667,200,"ROBPSU"
6819,13,1998,115,310,9.56667,46.9333,600,"ROBPSU"
7023,13,1998,117,1151,8.25,46.9,500,"ROBPSU"
6755,13,1998,119,338,8.45,47.7,430,"ROBPSU"
6782,13,1998,119,353,7.61667,47.1333,485,"ROBPSU"
6750,13,1998,120,1513,8.88333,47.55,405,"ROBPSU"
6792,13,1998,120,1402,9.05,45.85,670,"ROBPSU"
6797,13,1998,120,123,8.16667,47.35,550,"ROBPSU"
6804,13,1998,120,614,6.16667,46.2833,440,"ROBPSU"
6808,13,1998,120,270,8.68333,47.2167,480,"ROBPSU"
6735,13,1998,121,313,9.51667,46.85,600,"ROBPSU"
6739,13,1998,121,1012,8.75,47.6833,410,"ROBPSU"
6827,13,1998,122,1397,7.15,46.35,1200,"ROBPSU"
6757,13,1998,127,1456,7.7,47.1833,450,"ROBPSU"
6773,13,1998,127,982,9.5,47.0167,305,"ROBPSU"
6716,13,1998,128,630,9.41667,46.6,985,"ROBPSU"
6783,13,1998,128,1274,7.61667,47.1333,485,"ROBPSU"
6785,13,1998,128,1064,8.48333,47.65,410,"ROBPSU"
6789,13,1998,128,1508,9.05,47.6333,595,"ROBPSU"
7022,13,1998,128,1066,8.06667,47.5667,330,"ROBPSU"
6759,13,1998,129,985,8.58333,47.2667,450,"ROBPSU"
6779,13,1998,129,981,8.61667,47.6833,435,"ROBPSU"
6725,13,1998,130,713,8.45,47.35,500,"ROBPSU"
6737,13,1998,130,1281,6.63333,46.9167,750,"ROBPSU"
6791,13,1998,130,1598,9.5,47.4667,450,"ROBPSU"
6794,13,1998,130,1354,8,47.3667,450,"ROBPSU"
6815,13,1998,130,1514,8.08333,47.05,580,"ROBPSU"
6821,13,1998,130,986,8.56667,47.3833,555,"ROBPSU"
6835,13,1998,130,984,9.35,47.3833,825,"ROBPSU"
6726,13,1998,131,287,6.9,46.4667,600,"ROBPSU"
6817,13,1998,133,1339,7.81667,47.25,450,"ROBPSU"
6823,13,1998,133,382,8.58333,47.3667,620,"ROBPSU"
6776,13,1998,135,1091,9.21667,47.1,500,"ROBPSU"
6738,13,1998,138,90,8.75,47.6833,410,"ROBPSU"
6766,13,1998,138,562,7.73333,47.4833,350,"ROBPSU"
6798,13,1998,140,603,8.58333,47.2167,480,"ROBPSU"
6822,13,1998,141,602,8.48333,47.35,815,"ROBPSU"
6729,13,1999,101,841,6.01667,46.1833,400,"ROBPSU"
6805,13,1999,108,1369,8.15,47.4667,415,"ROBPSU"
6768,13,1999,112,901,8.8,46.1667,200,"ROBPSU"
6731,13,1999,113,884,8.6,46.3167,430,"ROBPSU"
6720,13,1999,118,531,9.48333,47.0833,480,"ROBPSU"
6735,13,1999,118,313,9.51667,46.85,600,"ROBPSU"
6804,13,1999,118,614,6.16667,46.2833,440,"ROBPSU"
6738,13,1999,120,90,8.75,47.6833,410,"ROBPSU"
6782,13,1999,121,353,7.61667,47.1333,485,"ROBPSU"
6790,13,1999,121,550,9.38333,47.5667,405,"ROBPSU"
6715,13,1999,122,728,8.66667,46.8667,470,"ROBPSU"
6718,13,1999,122,1519,8.98333,45.9667,660,"ROBPSU"
6739,13,1999,122,1012,8.75,47.6833,410,"ROBPSU"
6783,13,1999,122,1274,7.61667,47.1333,485,"ROBPSU"
6808,13,1999,122,270,8.68333,47.2167,480,"ROBPSU"
7023,13,1999,122,1151,8.25,46.9,500,"ROBPSU"
6755,13,1999,123,338,8.45,47.7,430,"ROBPSU"
6817,13,1999,123,1339,7.81667,47.25,450,"ROBPSU"
6819,13,1999,123,310,9.56667,46.9333,600,"ROBPSU"
6797,13,1999,124,123,8.16667,47.35,550,"ROBPSU"
6785,13,1999,125,1064,8.48333,47.65,410,"ROBPSU"
6792,13,1999,125,1402,9.05,45.85,670,"ROBPSU"
6795,13,1999,125,206,10.3,46.8,1240,"ROBPSU"
6835,13,1999,125,984,9.35,47.3833,825,"ROBPSU"
6736,13,1999,126,530,9.51667,46.85,600,"ROBPSU"
6776,13,1999,126,1091,9.21667,47.1,500,"ROBPSU"
6791,13,1999,126,1598,9.5,47.4667,450,"ROBPSU"
6750,13,1999,127,1513,8.88333,47.55,405,"ROBPSU"
6779,13,1999,127,981,8.61667,47.6833,435,"ROBPSU"
6837,13,1999,127,355,8.81667,47.3167,555,"ROBPSU"
6757,13,1999,128,1456,7.7,47.1833,450,"ROBPSU"
6789,13,1999,128,1508,9.05,47.6333,595,"ROBPSU"
6737,13,1999,129,1281,6.63333,46.9167,750,"ROBPSU"
6725,13,1999,130,713,8.45,47.35,500,"ROBPSU"
6775,13,1999,130,1068,7.38333,46.3833,530,"ROBPSU"
6726,13,1999,132,287,6.9,46.4667,600,"ROBPSU"
6823,13,1999,133,382,8.58333,47.3667,620,"ROBPSU"
6716,13,1999,134,630,9.41667,46.6,985,"ROBPSU"
6766,13,1999,134,562,7.73333,47.4833,350,"ROBPSU"
6773,13,1999,135,982,9.5,47.0167,305,"ROBPSU"
6815,13,1999,135,1514,8.08333,47.05,580,"ROBPSU"
7022,13,1999,135,1066,8.06667,47.5667,330,"ROBPSU"
6827,13,1999,136,1397,7.15,46.35,1200,"ROBPSU"
6821,13,1999,137,986,8.56667,47.3833,555,"ROBPSU"
6727,13,1999,145,935,9.55,46.3333,825,"ROBPSU"
6729,13,2000,109,841,6.01667,46.1833,400,"ROBPSU"
6768,13,2000,109,901,8.8,46.1667,200,"ROBPSU"
6797,13,2000,109,123,8.16667,47.35,550,"ROBPSU"
7023,13,2000,111,1151,8.25,46.9,500,"ROBPSU"
6804,13,2000,113,614,6.16667,46.2833,440,"ROBPSU"
6841,13,2000,113,668,7.21667,47.3833,865,"ROBPSU"
6731,13,2000,115,884,8.6,46.3167,430,"ROBPSU"
6735,13,2000,115,313,9.51667,46.85,600,"ROBPSU"
6782,13,2000,115,353,7.61667,47.1333,485,"ROBPSU"
6755,13,2000,116,338,8.45,47.7,430,"ROBPSU"
6720,13,2000,117,531,9.48333,47.0833,480,"ROBPSU"
6715,13,2000,119,728,8.66667,46.8667,470,"ROBPSU"
6779,13,2000,119,981,8.61667,47.6833,435,"ROBPSU"
6790,13,2000,119,550,9.38333,47.5667,405,"ROBPSU"
6739,13,2000,120,1012,8.75,47.6833,410,"ROBPSU"
6785,13,2000,120,1064,8.48333,47.65,410,"ROBPSU"
6819,13,2000,120,310,9.56667,46.9333,600,"ROBPSU"
6773,13,2000,123,982,9.5,47.0167,305,"ROBPSU"
6791,13,2000,123,1598,9.5,47.4667,450,"ROBPSU"
6808,13,2000,123,270,8.68333,47.2167,480,"ROBPSU"
6820,13,2000,123,597,8.51667,47.35,530,"ROBPSU"
6821,13,2000,123,986,8.56667,47.3833,555,"ROBPSU"
6837,13,2000,124,355,8.81667,47.3167,555,"ROBPSU"
6736,13,2000,125,530,9.51667,46.85,600,"ROBPSU"
6738,13,2000,125,90,8.75,47.6833,410,"ROBPSU"
6750,13,2000,125,1513,8.88333,47.55,405,"ROBPSU"
6783,13,2000,125,1274,7.61667,47.1333,485,"ROBPSU"
6794,13,2000,125,1354,8,47.3667,450,"ROBPSU"
7022,13,2000,125,1066,8.06667,47.5667,330,"ROBPSU"
6777,13,2000,126,126,8.33333,47.2667,550,"ROBPSU"
6815,13,2000,126,1514,8.08333,47.05,580,"ROBPSU"
6757,13,2000,127,1456,7.7,47.1833,450,"ROBPSU"
6789,13,2000,127,1508,9.05,47.6333,595,"ROBPSU"
6835,13,2000,127,984,9.35,47.3833,825,"ROBPSU"
6716,13,2000,128,630,9.41667,46.6,985,"ROBPSU"
6726,13,2000,128,287,6.9,46.4667,600,"ROBPSU"
6795,13,2000,128,206,10.3,46.8,1240,"ROBPSU"
6823,13,2000,128,382,8.58333,47.3667,620,"ROBPSU"
6775,13,2000,129,1068,7.38333,46.3833,530,"ROBPSU"
6817,13,2000,130,1339,7.81667,47.25,450,"ROBPSU"
6732,13,2000,131,1460,6.23333,46.4,435,"ROBPSU"
6766,13,2000,131,562,7.73333,47.4833,350,"ROBPSU"
6827,13,2000,131,1397,7.15,46.35,1200,"ROBPSU"
6798,13,2000,134,603,8.58333,47.2167,480,"ROBPSU"
6792,13,2000,136,1402,9.05,45.85,670,"ROBPSU"
6805,13,2000,136,1369,8.15,47.4667,415,"ROBPSU"
6727,13,2000,142,935,9.55,46.3333,825,"ROBPSU"
6776,13,2000,143,1091,9.21667,47.1,500,"ROBPSU"
7023,13,2001,97,1151,8.25,46.9,500,"ROBPSU"
6729,13,2001,110,841,6.01667,46.1833,400,"ROBPSU"
6731,13,2001,110,884,8.6,46.3167,430,"ROBPSU"
6728,13,2001,115,1623,9.46667,47.15,450,"ROBPSU"
6763,13,2001,118,691,9.1,47.5167,570,"ROBPSU"
6746,13,2001,120,1464,6.85,46.8333,450,"ROBPSU"
6715,13,2001,121,728,8.66667,46.8667,470,"ROBPSU"
6805,13,2001,121,1369,8.15,47.4667,415,"ROBPSU"
6808,13,2001,121,270,8.68333,47.2167,480,"ROBPSU"
6720,13,2001,122,531,9.48333,47.0833,480,"ROBPSU"
6841,13,2001,122,668,7.21667,47.3833,865,"ROBPSU"
6792,13,2001,123,1402,9.05,45.85,670,"ROBPSU"
6783,13,2001,124,1274,7.61667,47.1333,485,"ROBPSU"
6738,13,2001,125,90,8.75,47.6833,410,"ROBPSU"
6739,13,2001,125,1012,8.75,47.6833,410,"ROBPSU"
6755,13,2001,125,338,8.45,47.7,430,"ROBPSU"
6819,13,2001,125,310,9.56667,46.9333,600,"ROBPSU"
6768,13,2001,126,901,8.8,46.1667,200,"ROBPSU"
6736,13,2001,127,530,9.51667,46.85,600,"ROBPSU"
6790,13,2001,127,550,9.38333,47.5667,405,"ROBPSU"
6735,13,2001,128,313,9.51667,46.85,600,"ROBPSU"
6827,13,2001,128,1397,7.15,46.35,1200,"ROBPSU"
7022,13,2001,128,1066,8.06667,47.5667,330,"ROBPSU"
6785,13,2001,129,1064,8.48333,47.65,410,"ROBPSU"
6779,13,2001,130,981,8.61667,47.6833,435,"ROBPSU"
6750,13,2001,131,1513,8.88333,47.55,405,"ROBPSU"
6775,13,2001,131,1068,7.38333,46.3833,530,"ROBPSU"
6737,13,2001,132,1281,6.63333,46.9167,750,"ROBPSU"
6773,13,2001,132,982,9.5,47.0167,305,"ROBPSU"
6794,13,2001,132,1354,8,47.3667,450,"ROBPSU"
6795,13,2001,132,206,10.3,46.8,1240,"ROBPSU"
6726,13,2001,133,287,6.9,46.4667,600,"ROBPSU"
6789,13,2001,133,1508,9.05,47.6333,595,"ROBPSU"
6791,13,2001,133,1598,9.5,47.4667,450,"ROBPSU"
6716,13,2001,135,630,9.41667,46.6,985,"ROBPSU"
6732,13,2001,135,1460,6.23333,46.4,435,"ROBPSU"
6757,13,2001,135,1456,7.7,47.1833,450,"ROBPSU"
6817,13,2001,135,1339,7.81667,47.25,450,"ROBPSU"
6821,13,2001,135,986,8.56667,47.3833,555,"ROBPSU"
6815,13,2001,136,1514,8.08333,47.05,580,"ROBPSU"
6823,13,2001,136,382,8.58333,47.3667,620,"ROBPSU"
6727,13,2001,140,935,9.55,46.3333,825,"ROBPSU"
6837,13,2001,140,355,8.81667,47.3167,555,"ROBPSU"
6766,13,2001,141,562,7.73333,47.4833,350,"ROBPSU"
6730,13,2001,143,1291,6.9,47.05,800,"ROBPSU"
6776,13,2001,144,1091,9.21667,47.1,500,"ROBPSU"
6777,13,2001,145,126,8.33333,47.2667,550,"ROBPSU"
6820,13,2002,88,597,8.51667,47.35,530,"ROBPSU"
7022,13,2002,95,1066,8.06667,47.5667,330,"ROBPSU"
6821,13,2002,98,986,8.56667,47.3833,555,"ROBPSU"
6763,13,2002,104,691,9.1,47.5167,570,"ROBPSU"
6735,13,2002,105,313,9.51667,46.85,600,"ROBPSU"
6720,13,2002,108,531,9.48333,47.0833,480,"ROBPSU"
6729,13,2002,109,841,6.01667,46.1833,400,"ROBPSU"
6768,13,2002,109,901,8.8,46.1667,200,"ROBPSU"
7023,13,2002,109,1151,8.25,46.9,500,"ROBPSU"
6804,13,2002,110,614,6.16667,46.2833,440,"ROBPSU"
6715,13,2002,112,728,8.66667,46.8667,470,"ROBPSU"
6746,13,2002,112,1464,6.85,46.8333,450,"ROBPSU"
6777,13,2002,113,126,8.33333,47.2667,550,"ROBPSU"
6797,13,2002,114,123,8.16667,47.35,550,"ROBPSU"
6791,13,2002,115,1598,9.5,47.4667,450,"ROBPSU"
6805,13,2002,115,1369,8.15,47.4667,415,"ROBPSU"
6732,13,2002,117,1460,6.23333,46.4,435,"ROBPSU"
6755,13,2002,117,338,8.45,47.7,430,"ROBPSU"
6739,13,2002,118,1012,8.75,47.6833,410,"ROBPSU"
6792,13,2002,118,1402,9.05,45.85,670,"ROBPSU"
6790,13,2002,119,550,9.38333,47.5667,405,"ROBPSU"
6794,13,2002,119,1354,8,47.3667,450,"ROBPSU"
6757,13,2002,123,1456,7.7,47.1833,450,"ROBPSU"
6785,13,2002,123,1064,8.48333,47.65,410,"ROBPSU"
6726,13,2002,124,287,6.9,46.4667,600,"ROBPSU"
6776,13,2002,124,1091,9.21667,47.1,500,"ROBPSU"
6789,13,2002,124,1508,9.05,47.6333,595,"ROBPSU"
6779,13,2002,125,981,8.61667,47.6833,435,"ROBPSU"
6783,13,2002,127,1274,7.61667,47.1333,485,"ROBPSU"
6819,13,2002,127,310,9.56667,46.9333,600,"ROBPSU"
6795,13,2002,128,206,10.3,46.8,1240,"ROBPSU"
6808,13,2002,128,270,8.68333,47.2167,480,"ROBPSU"
6738,13,2002,129,90,8.75,47.6833,410,"ROBPSU"
6716,13,2002,130,630,9.41667,46.6,985,"ROBPSU"
6750,13,2002,130,1513,8.88333,47.55,405,"ROBPSU"
6827,13,2002,130,1397,7.15,46.35,1200,"ROBPSU"
6736,13,2002,132,530,9.51667,46.85,600,"ROBPSU"
6815,13,2002,132,1514,8.08333,47.05,580,"ROBPSU"
6837,13,2002,132,355,8.81667,47.3167,555,"ROBPSU"
6775,13,2002,133,1068,7.38333,46.3833,530,"ROBPSU"
6766,13,2002,134,562,7.73333,47.4833,350,"ROBPSU"
6788,13,2002,134,1062,8.55,47.6167,515,"ROBPSU"
6773,13,2002,135,982,9.5,47.0167,305,"ROBPSU"
6809,13,2002,135,156,8.95,47.2833,620,"ROBPSU"
6817,13,2002,135,1339,7.81667,47.25,450,"ROBPSU"
6823,13,2002,138,382,8.58333,47.3667,620,"ROBPSU"
6727,13,2002,140,935,9.55,46.3333,825,"ROBPSU"
6737,13,2002,140,1281,6.63333,46.9167,750,"ROBPSU"
6820,13,2003,94,597,8.51667,47.35,530,"ROBPSU"
6805,13,2003,112,1369,8.15,47.4667,415,"ROBPSU"
6729,13,2003,113,841,6.01667,46.1833,400,"ROBPSU"
6777,13,2003,113,126,8.33333,47.2667,550,"ROBPSU"
6816,13,2003,114,89,7.55,46.9167,600,"ROBPSU"
6720,13,2003,118,531,9.48333,47.0833,480,"ROBPSU"
6763,13,2003,118,691,9.1,47.5167,570,"ROBPSU"
6768,13,2003,118,901,8.8,46.1667,200,"ROBPSU"
6799,13,2003,118,1475,8.66667,46.7833,510,"ROBPSU"
6715,13,2003,119,728,8.66667,46.8667,470,"ROBPSU"
6790,13,2003,119,550,9.38333,47.5667,405,"ROBPSU"
6728,13,2003,120,1623,9.46667,47.15,450,"ROBPSU"
6755,13,2003,120,338,8.45,47.7,430,"ROBPSU"
6739,13,2003,121,1012,8.75,47.6833,410,"ROBPSU"
6791,13,2003,121,1598,9.5,47.4667,450,"ROBPSU"
6795,13,2003,121,206,10.3,46.8,1240,"ROBPSU"
6746,13,2003,122,1464,6.85,46.8333,450,"ROBPSU"
6819,13,2003,122,310,9.56667,46.9333,600,"ROBPSU"
6726,13,2003,123,287,6.9,46.4667,600,"ROBPSU"
6804,13,2003,123,614,6.16667,46.2833,440,"ROBPSU"
6817,13,2003,123,1339,7.81667,47.25,450,"ROBPSU"
6732,13,2003,124,1460,6.23333,46.4,435,"ROBPSU"
6750,13,2003,124,1513,8.88333,47.55,405,"ROBPSU"
7022,13,2003,124,1066,8.06667,47.5667,330,"ROBPSU"
6785,13,2003,125,1064,8.48333,47.65,410,"ROBPSU"
6727,13,2003,126,935,9.55,46.3333,825,"ROBPSU"
6735,13,2003,126,313,9.51667,46.85,600,"ROBPSU"
6757,13,2003,126,1456,7.7,47.1833,450,"ROBPSU"
6821,13,2003,126,986,8.56667,47.3833,555,"ROBPSU"
6837,13,2003,126,355,8.81667,47.3167,555,"ROBPSU"
6716,13,2003,127,630,9.41667,46.6,985,"ROBPSU"
6773,13,2003,127,982,9.5,47.0167,305,"ROBPSU"
6815,13,2003,127,1514,8.08333,47.05,580,"ROBPSU"
6738,13,2003,128,90,8.75,47.6833,410,"ROBPSU"
