"PEP_ID","year","lat","long","growth","frz","fs","total","events","freq"
241,1957,54.55,9.52,1,0,0,1,0,0
244,2013,54.52,9.57,1,0,0,1,0,0
247,1951,54.35,9.22,1,0,0,1,0,0
263,2013,53.82,10.15,1,0,0,1,0,0
265,1998,54.02,10.17,1,0,0,1,0,0
271,1964,53.78,9.98,1,0,0,3,0,0
271,1968,53.78,9.98,1,0,0,3,0,0
271,1972,53.78,9.98,1,0,0,3,0,0
289,1951,53.67,10.2,1,0,0,1,0,0
291,1963,53.73,10.27,1,0,0,1,0,0
293,1991,53.7,10.05,1,0,0,1,0,0
307,1952,54.15,9.28,1,0,0,1,0,0
309,1978,54,9.27,1,0,0,1,0,0
323,1962,54.82,9.15,1,0,0,3,0,0
323,1965,54.82,9.15,1,0,0,3,0,0
323,1982,54.82,9.15,1,0,0,3,0,0
326,1979,54.82,9.18,1,0,0,2,0,0
326,1981,54.82,9.18,1,0,0,2,0,0
330,1991,54.8,9.22,1,0,0,1,0,0
343,1959,53.6,10.02,1,0,0,1,0,0
346,2007,53.43,10.28,1,0,0,2,0,0
346,2013,53.43,10.28,1,0,0,2,0,0
350,1958,52.1,9.37,1,0,0,2,0,0
350,1984,52.1,9.37,1,0,0,2,0,0
358,1980,52.63,8.38,1,0,0,2,0,0
358,1981,52.63,8.38,1,0,0,2,0,0
364,2005,52.6,8.48,1,0,0,1,0,0
368,1989,52.68,8.8,1,0,0,1,0,0
383,1969,52.9,9.03,1,0,0,1,0,0
384,1952,52.92,8.82,1,0,0,1,0,0
385,1968,52.87,8.9,1,0,0,1,0,0
395,2007,52.2,9.2,1,0,0,1,0,0
399,1961,52.13,9.58,1,0,0,1,0,0
401,2012,52.13,9.25,1,0,0,1,0,0
405,1973,51.98,9.25,1,0,0,1,0,0
411,2004,52.3,9.73,1,0,0,1,0,0
417,1978,52.3,9.8,1,0,0,1,0,0
426,2009,52.38,9.35,1,0,0,1,0,0
431,1960,52.52,9.52,1,0,0,1,0,0
442,1977,52.42,8.75,1,0,0,1,0,0
447,1981,52.5,8.98,1,0,0,5,0,0
447,1983,52.5,8.98,1,0,0,5,0,0
447,1987,52.5,8.98,1,0,0,5,0,0
447,1989,52.5,8.98,1,0,0,5,0,0
447,2004,52.5,8.98,1,0,0,5,0,0
451,1964,52.72,9,1,0,0,1,0,0
463,1976,52.37,9.18,1,0,0,1,0,0
491,1960,51.98,9.78,1,0,0,4,0,0
491,1961,51.98,9.78,1,0,0,4,0,0
491,1964,51.98,9.78,1,0,0,4,0,0
491,1968,51.98,9.78,1,0,0,4,0,0
508,1970,51.43,9.93,1,0,0,2,0,0
508,1971,51.43,9.93,1,0,0,2,0,0
516,1974,52.1,10,1,0,0,2,0,0
516,1975,52.1,10,1,0,0,2,0,0
517,1990,52.1,10.17,1,0,0,1,0,0
527,1990,51.7,9.43,1,0,0,5,0,0
527,1993,51.7,9.43,1,0,0,5,0,0
527,2000,51.7,9.43,1,0,0,5,0,0
527,2003,51.7,9.43,1,0,0,5,0,0
527,2005,51.7,9.43,1,0,0,5,0,0
529,2005,51.93,9.65,1,0,0,1,0,0
549,1988,51.67,9.78,1,0,0,1,0,0
550,2001,51.73,9.8,1,0,0,1,0,0
552,1958,51.63,9.93,1,0,0,1,0,0
559,1957,51.77,10.18,1,0,0,1,0,0
563,1987,51.8,10.03,1,0,0,1,0,0
568,1951,51.6,10.55,1,0,0,1,0,0
573,1964,52.38,10.27,1,0,0,2,0,0
573,1966,52.38,10.27,1,0,0,2,0,0
576,1969,52.32,10.23,1,0,0,4,0,0
576,1971,52.32,10.23,1,0,0,4,0,0
576,1978,52.32,10.23,1,0,0,4,0,0
576,1997,52.32,10.23,1,0,0,4,0,0
578,1959,52.3,10.32,1,0,0,2,0,0
578,2008,52.3,10.32,1,0,0,2,0,0
582,1958,51.87,10.33,1,0,0,4,0,0
582,1960,51.87,10.33,1,0,0,4,0,0
582,1969,51.87,10.33,1,0,0,4,0,0
582,1974,51.87,10.33,1,0,0,4,0,0
585,1961,51.72,10.52,1,0,0,2,0,0
585,1995,51.72,10.52,1,0,0,2,0,0
586,2004,51.83,10.43,1,0,0,2,0,0
586,2006,51.83,10.43,1,0,0,2,0,0
593,1981,52.45,10,1,0,0,3,0,0
593,1983,52.45,10,1,0,0,3,0,0
593,1987,52.45,10,1,0,0,3,0,0
594,1968,52.58,9.75,1,0,0,1,0,0
609,2014,52.73,10.23,1,0,0,1,0,0
619,1983,52.87,10.12,1,0,0,1,0,0
640,1989,52.95,9.53,1,0,0,1,0,0
654,1995,52.38,10.55,1,0,0,1,0,0
670,1986,52.67,10.85,1,0,0,2,0,0
670,1988,52.67,10.85,1,0,0,2,0,0
672,1982,53.42,10.27,1,0,0,1,0,0
707,1959,53.1,11.1,1,0,0,3,0,0
707,1961,53.1,11.1,1,0,0,3,0,0
707,1967,53.1,11.1,1,0,0,3,0,0
715,1952,53.15,11,1,0,0,1,0,0
733,1988,53,11.15,1,0,0,1,0,0
736,1954,52.9,10.9,1,0,0,2,0,0
736,1955,52.9,10.9,1,0,0,2,0,0
737,1996,53.05,11.22,1,0,0,1,0,0
739,1987,52.93,11.12,1,0,0,1,0,0
753,1974,53.08,10,1,0,0,1,0,0
756,1957,53.08,9.85,1,0,0,1,0,0
765,1951,53.03,9.83,1,0,0,1,0,0
778,1955,53.1,10.73,1,0,0,1,0,0
782,1952,53.02,10.68,1,0,0,1,0,0
784,1973,52.8,10.63,1,0,0,2,0,0
784,1990,52.8,10.63,1,0,0,2,0,0
785,1969,52.83,10.73,1,0,0,1,0,0
800,2013,53.25,9.38,1,0,0,1,0,0
808,1979,53.23,9.08,1,0,0,1,0,0
814,2000,53.73,8.92,1,0,0,2,0,0
814,2004,53.73,8.92,1,0,0,2,0,0
817,1956,53.63,8.97,1,0,0,1,0,0
819,1957,53.8,9.03,1,0,0,1,0,0
829,1982,53.18,8.98,1,0,0,1,0,0
833,1974,53.22,8.8,1,0,0,2,0,0
833,1978,53.22,8.8,1,0,0,2,0,0
836,1957,53.18,8.82,1,0,0,1,0,0
847,1986,53.02,9.48,1,0,0,4,0,0
847,2007,53.02,9.48,1,0,0,4,0,0
847,2012,53.02,9.48,1,0,0,4,0,0
847,2014,53.02,9.48,1,0,0,4,0,0
855,1966,53.57,9.52,1,0,0,1,0,0
857,2006,53.4,9.5,1,0,0,1,0,0
859,1981,53.68,9.43,1,0,0,1,0,0
867,1967,53.52,9.48,1,0,0,4,0,0
867,1993,53.52,9.48,1,0,0,4,0,0
867,2002,53.52,9.48,1,0,0,4,0,0
867,2004,53.52,9.48,1,0,0,4,0,0
871,1964,53.53,9.68,1,0,0,1,0,0
872,2004,53.48,9.33,1,0,0,3,0,0
872,2005,53.48,9.33,1,0,0,3,0,0
872,2007,53.48,9.33,1,0,0,3,0,0
890,1962,53.43,8.82,1,0,0,1,0,0
897,2002,53.72,8.72,1,0,0,3,0,0
897,2003,53.72,8.72,1,0,0,3,0,0
897,2011,53.72,8.72,1,0,0,3,0,0
898,1969,53.68,8.68,1,0,0,1,0,0
900,1976,53.45,8.62,1,0,0,3,0,0
900,1996,53.45,8.62,1,0,0,3,0,0
900,2002,53.45,8.62,1,0,0,3,0,0
901,1963,53.4,8.78,1,0,0,2,0,0
901,1966,53.4,8.78,1,0,0,2,0,0
902,1958,53.5,8.8,1,0,0,2,0,0
902,1967,53.5,8.8,1,0,0,2,0,0
903,1969,53.4,8.87,1,0,0,1,0,0
910,1989,53,7.3,1,0,0,1,0,0
911,1993,52.87,7.32,1,0,0,2,0,0
911,2014,52.87,7.32,1,0,0,2,0,0
923,1954,52.6,7.87,1,0,0,1,0,0
924,1963,52.67,7.95,1,0,0,1,0,0
931,1973,52.3,7.17,1,0,0,1,0,0
932,1965,52.6,6.85,1,0,0,2,0,0
932,1975,52.6,6.85,1,0,0,2,0,0
933,1974,52.63,6.77,1,0,0,1,0,0
938,1958,52.28,7.28,1,0,0,2,0,0
938,2013,52.28,7.28,1,0,0,2,0,0
939,1959,52.32,7.23,1,0,0,1,0,0
942,1958,52.52,7.13,1,0,0,1,0,0
945,1962,52.52,7.42,1,0,0,1,0,0
955,1960,52.25,8.4,1,0,0,1,0,0
956,1955,52.2,8.35,1,0,0,6,0,0
956,1956,52.2,8.35,1,0,0,6,0,0
956,1958,52.2,8.35,1,0,0,6,0,0
956,1960,52.2,8.35,1,0,0,6,0,0
956,1961,52.2,8.35,1,0,0,6,0,0
956,1996,52.2,8.35,1,0,0,6,0,0
962,1994,52.7,7.23,1,0,0,1,0,0
967,1998,52.3,8.15,1,0,0,1,0,0
976,1966,52.1,8.08,1,0,0,1,0,0
982,1952,52.07,8,1,0,0,1,0,0
984,1983,52.12,8.05,1,0,0,1,0,0
985,1986,52.28,8.42,1,0,0,1,0,0
987,1954,52.32,8.37,1,0,0,2,0,0
987,1962,52.32,8.37,1,0,0,2,0,0
990,1976,52.43,8.28,1,0,0,2,0,0
990,1978,52.43,8.28,1,0,0,2,0,0
998,1955,53.55,7.62,1,0,0,1,0,0
1023,1967,53.17,7.35,1,0,0,1,0,0
1041,2012,53.35,7.12,1,0,0,1,0,0
1042,1960,53.53,7.7,1,0,0,1,0,0
1043,1987,53.63,7.82,1,0,0,4,0,0
1043,2005,53.63,7.82,1,0,0,4,0,0
1043,2006,53.63,7.82,1,0,0,4,0,0
1043,2009,53.63,7.82,1,0,0,4,0,0
1045,1986,53.6,7.63,1,0,0,2,0,0
1045,1988,53.6,7.63,1,0,0,2,0,0
1048,1958,53.48,7.98,1,0,0,2,0,0
1048,1975,53.48,7.98,1,0,0,2,0,0
1056,1988,53.58,7.77,1,0,0,1,0,0
1058,1957,51.9,10.43,1,0,0,1,0,0
1060,1967,52.1,10.43,1,0,0,1,0,0
1061,1951,51.72,10.62,1,0,0,1,0,0
1062,1992,51.63,10.58,1,0,0,1,0,0
1063,1954,51.67,10.67,1,0,0,5,0,0
1063,1955,51.67,10.67,1,0,0,5,0,0
1063,1959,51.67,10.67,1,0,0,5,0,0
1063,1965,51.67,10.67,1,0,0,5,0,0
1063,1967,51.67,10.67,1,0,0,5,0,0
1074,2007,51.9,9.85,1,0,0,1,0,0
1078,2008,51.95,10.22,1,0,0,3,0,0
1078,2010,51.95,10.22,1,0,0,3,0,0
1078,2011,51.95,10.22,1,0,0,3,0,0
1086,1971,51.97,10.35,1,0,0,1,0,0
1089,1998,52.02,10.43,1,0,0,1,0,0
1090,1985,52.02,10.4,1,0,0,3,0,0
1090,1986,52.02,10.4,1,0,0,3,0,0
1090,1987,52.02,10.4,1,0,0,3,0,0
1091,1953,52.02,10.53,1,0,0,1,0,0
1097,2008,52.37,10.93,1,0,0,1,0,0
1102,1979,52.13,11.03,1,0,0,1,0,0
1107,1959,52.28,10.75,1,0,0,2,0,0
1107,2014,52.28,10.75,1,0,0,2,0,0
1108,1980,52.13,10.97,1,0,0,2,0,0
1108,2008,52.13,10.97,1,0,0,2,0,0
1114,1962,52.18,10.85,1,0,0,1,0,0
1118,1961,51.88,10.55,1,0,0,1,0,0
1124,1990,52.12,10.72,1,0,0,1,0,0
1126,1953,52.07,10.78,1,0,0,2,0,0
1126,1956,52.07,10.78,1,0,0,2,0,0
1130,1994,53.25,7.77,1,0,0,8,0,0
1130,1996,53.25,7.77,1,0,0,8,0,0
1130,1999,53.25,7.77,1,0,0,8,0,0
1130,2000,53.25,7.77,1,0,0,8,0,0
1130,2001,53.25,7.77,1,0,0,8,0,0
1130,2002,53.25,7.77,1,0,0,8,0,0
1130,2003,53.25,7.77,1,0,0,8,0,0
1130,2004,53.25,7.77,1,0,0,8,0,0
1131,1962,53.13,7.98,1,0,0,2,0,0
1131,2014,53.13,7.98,1,0,0,2,0,0
1136,2007,53.25,7.92,1,0,0,1,0,0
1137,1955,53.2,7.88,1,0,0,1,0,0
1139,1971,53.25,8.1,1,0,0,1,0,0
1143,1960,53.15,7.93,1,0,0,1,0,0
1146,1959,53.1,7.9,1,0,0,1,0,0
1149,1966,52.82,8.12,1,0,0,1,0,0
1157,2002,52.73,7.77,1,0,0,2,0,0
1157,2005,52.73,7.77,1,0,0,2,0,0
1158,1970,52.93,7.83,1,0,0,1,0,0
1176,1957,53.4,8.13,1,0,0,1,0,0
1187,1958,53.07,8.17,1,0,0,1,0,0
1194,1991,52.55,8.17,1,0,0,1,0,0
1195,2008,52.67,8.23,1,0,0,1,0,0
1201,1982,53.18,8.48,1,0,0,2,0,0
1201,1990,53.18,8.48,1,0,0,2,0,0
1202,1953,53.18,8.5,1,0,0,2,0,0
1202,1955,53.18,8.5,1,0,0,2,0,0
1203,1972,53.33,8.48,1,0,0,2,0,0
1203,2001,53.33,8.48,1,0,0,2,0,0
1207,2002,53.33,8.22,1,0,0,1,0,0
1209,1954,53.48,8.48,1,0,0,1,0,0
1211,1976,53.25,8.28,1,0,0,1,0,0
1212,1957,53.27,8.28,1,0,0,1,0,0
1216,1956,53.08,8.93,1,0,0,3,0,0
1216,1958,53.08,8.93,1,0,0,3,0,0
1216,1964,53.08,8.93,1,0,0,3,0,0
1217,1959,53.1,8.87,1,0,0,5,0,0
1217,1975,53.1,8.87,1,0,0,5,0,0
1217,1997,53.1,8.87,1,0,0,5,0,0
1217,2006,53.1,8.87,1,0,0,5,0,0
1217,2012,53.1,8.87,1,0,0,5,0,0
1218,1967,53.07,8.77,1,0,0,1,0,0
1221,2003,53.17,8.68,1,0,0,1,0,0
1226,2003,53.52,8.6,1,0,0,1,0,0
1228,1955,51.2,6.78,1,0,0,1,0,0
1229,1958,51.25,6.87,1,0,0,1,0,0
1231,1957,51.15,6.87,1,0,0,4,0,0
1231,1959,51.15,6.87,1,0,0,4,0,0
1231,1960,51.15,6.87,1,0,0,4,0,0
1231,1963,51.15,6.87,1,0,0,4,0,0
1232,1988,51.33,6.62,1,0,0,1,0,0
1234,1983,51.38,6.6,1,0,0,9,0,0
1234,1988,51.38,6.6,1,0,0,9,0,0
1234,1989,51.38,6.6,1,0,0,9,0,0
1234,1991,51.38,6.6,1,0,0,9,0,0
1234,1994,51.38,6.6,1,0,0,9,0,0
1234,1997,51.38,6.6,1,0,0,9,0,0
1234,2003,51.38,6.6,1,0,0,9,0,0
1234,2004,51.38,6.6,1,0,0,9,0,0
1234,2015,51.38,6.6,1,0,0,9,0,0
1236,2005,51.17,7.17,1,0,0,2,0,0
1236,2013,51.17,7.17,1,0,0,2,0,0
1237,1984,51.18,7.22,1,0,0,1,0,0
1240,1999,51.2,7.07,1,0,0,1,0,0
1242,1953,51.15,7.1,1,0,0,1,0,0
1243,1951,51.15,7.07,1,0,0,1,0,0
1244,1973,51.25,6.4,1,0,0,3,0,0
1244,1995,51.25,6.4,1,0,0,3,0,0
1244,2000,51.25,6.4,1,0,0,3,0,0
1246,1966,51.23,7.07,1,0,0,1,0,0
1251,1975,51.25,6.98,1,0,0,3,0,0
1251,1976,51.25,6.98,1,0,0,3,0,0
1251,1980,51.25,6.98,1,0,0,3,0,0
1252,1962,51.32,7.1,1,0,0,1,0,0
1256,1979,51.37,6.87,1,0,0,1,0,0
1260,1972,51.08,6.58,1,0,0,1,0,0
1263,1975,51.15,6.67,1,0,0,2,0,0
1263,1977,51.15,6.67,1,0,0,2,0,0
1264,1968,51.23,6.62,1,0,0,1,0,0
1265,1974,51.1,6.5,1,0,0,4,0,0
1265,2003,51.1,6.5,1,0,0,4,0,0
1265,2010,51.1,6.5,1,0,0,4,0,0
1265,2012,51.1,6.5,1,0,0,4,0,0
1266,1958,51.08,6.85,1,0,0,3,0,0
1266,1977,51.08,6.85,1,0,0,3,0,0
1266,1982,51.08,6.85,1,0,0,3,0,0
1270,1955,51.28,6.2,1,0,0,2,0,0
1270,1957,51.28,6.2,1,0,0,2,0,0
1275,1966,51.25,6.48,1,0,0,1,0,0
1276,1977,51.38,6.45,1,0,0,2,0,0
1276,1991,51.38,6.45,1,0,0,2,0,0
1278,1977,51.23,6.55,1,0,0,1,0,0
1281,1961,51.32,6.72,1,0,0,2,0,0
1281,1967,51.32,6.72,1,0,0,2,0,0
1287,1972,51.78,6.02,1,0,0,3,0,0
1287,2002,51.78,6.02,1,0,0,3,0,0
1287,2006,51.78,6.02,1,0,0,3,0,0
1289,1951,51.77,6.27,1,0,0,1,0,0
1290,1992,51.67,6.27,1,0,0,4,0,0
1290,2004,51.67,6.27,1,0,0,4,0,0
1290,2011,51.67,6.27,1,0,0,4,0,0
1290,2014,51.67,6.27,1,0,0,4,0,0
1291,1953,51.78,6.45,1,0,0,3,0,0
1291,1963,51.78,6.45,1,0,0,3,0,0
1291,1984,51.78,6.45,1,0,0,3,0,0
1292,1965,51.82,6.42,1,0,0,1,0,0
1293,1958,51.68,6.55,1,0,0,2,0,0
1293,1963,51.68,6.55,1,0,0,2,0,0
1297,1954,51.15,7.15,1,0,0,1,0,0
1298,1967,51.13,7.33,1,0,0,4,0,0
1298,1976,51.13,7.33,1,0,0,4,0,0
1298,1999,51.13,7.33,1,0,0,4,0,0
1298,2012,51.13,7.33,1,0,0,4,0,0
1299,1956,51.1,6.95,1,0,0,1,0,0
1300,1989,51.1,7.02,1,0,0,1,0,0
1303,1981,51.07,7,1,0,0,1,0,0
1304,2009,51.1,7.1,1,0,0,2,0,0
1304,2011,51.1,7.1,1,0,0,2,0,0
1305,1968,51.15,7.22,1,0,0,1,0,0
1307,1978,51.37,6.78,1,0,0,8,0,0
1307,1983,51.37,6.78,1,0,0,8,0,0
1307,1992,51.37,6.78,1,0,0,8,0,0
1307,1995,51.37,6.78,1,0,0,8,0,0
1307,1999,51.37,6.78,1,0,0,8,0,0
1307,2005,51.37,6.78,1,0,0,8,0,0
1307,2006,51.37,6.78,1,0,0,8,0,0
1307,2008,51.37,6.78,1,0,0,8,0,0
1310,1951,51.42,6.98,1,0,0,3,0,0
1310,1953,51.42,6.98,1,0,0,3,0,0
1310,1954,51.42,6.98,1,0,0,3,0,0
1311,1997,51.42,6.97,1,0,0,1,0,0
1312,1957,51.43,6.98,1,0,0,1,0,0
1313,1981,51.42,6.88,1,0,0,1,0,0
1315,1956,51.53,6.7,1,0,0,2,0,0
1315,1957,51.53,6.7,1,0,0,2,0,0
1316,1968,51.67,6.82,1,0,0,1,0,0
1317,1965,51.35,6.95,1,0,0,2,0,0
1317,1976,51.35,6.95,1,0,0,2,0,0
1318,1970,51.52,6.32,1,0,0,6,0,0
1318,1982,51.52,6.32,1,0,0,6,0,0
1318,1983,51.52,6.32,1,0,0,6,0,0
1318,1985,51.52,6.32,1,0,0,6,0,0
1318,1986,51.52,6.32,1,0,0,6,0,0
1318,1987,51.52,6.32,1,0,0,6,0,0
1319,1951,51.45,6.27,1,0,0,2,0,0
1319,1973,51.45,6.27,1,0,0,2,0,0
1321,2014,51.52,6.4,1,0,0,1,0,0
1322,1973,51.4,6.33,1,0,0,1,0,0
1324,1960,51.63,6.18,1,0,0,4,0,0
1324,1983,51.63,6.18,1,0,0,4,0,0
1324,2001,51.63,6.18,1,0,0,4,0,0
1324,2013,51.63,6.18,1,0,0,4,0,0
1326,2008,51.58,6.25,1,0,0,1,0,0
1327,1952,51.5,6.52,1,0,0,1,0,0
1328,1968,51.45,6.63,1,0,0,2,0,0
1328,1991,51.45,6.63,1,0,0,2,0,0
1329,1990,51.55,6.6,1,0,0,1,0,0
1330,1959,51.67,6.45,1,0,0,2,0,0
1330,1960,51.67,6.45,1,0,0,2,0,0
1333,1978,51.58,6.53,1,0,0,2,0,0
1333,2012,51.58,6.53,1,0,0,2,0,0
1334,1984,51.62,6.53,1,0,0,1,0,0
1335,2006,51.65,6.62,1,0,0,3,0,0
1335,2013,51.65,6.62,1,0,0,3,0,0
1335,2014,51.65,6.62,1,0,0,3,0,0
1336,1956,51.67,6.75,1,0,0,3,0,0
1336,1960,51.67,6.75,1,0,0,3,0,0
1336,1973,51.67,6.75,1,0,0,3,0,0
1338,1951,50.73,7.08,1,0,0,1,0,0
1339,1952,50.97,6.98,1,0,0,1,0,0
1340,1992,50.92,7.08,1,0,0,2,0,0
1340,2001,50.92,7.08,1,0,0,2,0,0
1341,1981,50.92,6.92,1,0,0,9,0,0
1341,1984,50.92,6.92,1,0,0,9,0,0
1341,1985,50.92,6.92,1,0,0,9,0,0
1341,1987,50.92,6.92,1,0,0,9,0,0
1341,1993,50.92,6.92,1,0,0,9,0,0
1341,1995,50.92,6.92,1,0,0,9,0,0
1341,1998,50.92,6.92,1,0,0,9,0,0
1341,2000,50.92,6.92,1,0,0,9,0,0
1341,2015,50.92,6.92,1,0,0,9,0,0
1342,1977,50.98,6.93,1,0,0,1,0,0
1345,1970,50.98,6.57,1,0,0,2,0,0
1345,1980,50.98,6.57,1,0,0,2,0,0
1346,1987,50.95,6.63,1,0,0,7,0,0
1346,1997,50.95,6.63,1,0,0,7,0,0
1346,1998,50.95,6.63,1,0,0,7,0,0
1346,2000,50.95,6.63,1,0,0,7,0,0
1346,2004,50.95,6.63,1,0,0,7,0,0
1346,2005,50.95,6.63,1,0,0,7,0,0
1346,2007,50.95,6.63,1,0,0,7,0,0
1347,1984,50.97,6.75,1,0,0,7,0,0
1347,1991,50.97,6.75,1,0,0,7,0,0
1347,1992,50.97,6.75,1,0,0,7,0,0
1347,1993,50.97,6.75,1,0,0,7,0,0
1347,2000,50.97,6.75,1,0,0,7,0,0
1347,2009,50.97,6.75,1,0,0,7,0,0
1347,2012,50.97,6.75,1,0,0,7,0,0
1349,1980,50.95,6.55,1,0,0,2,0,0
1349,1982,50.95,6.55,1,0,0,2,0,0
1350,1993,50.92,6.72,1,0,0,2,0,0
1350,1996,50.92,6.72,1,0,0,2,0,0
1351,1956,50.73,7.13,1,0,0,4,0,0
1351,1959,50.73,7.13,1,0,0,4,0,0
1351,1964,50.73,7.13,1,0,0,4,0,0
1351,1966,50.73,7.13,1,0,0,4,0,0
1352,1961,50.7,7.17,1,0,0,9,0,0
1352,1966,50.7,7.17,1,0,0,9,0,0
1352,1968,50.7,7.17,1,0,0,9,0,0
1352,1970,50.7,7.17,1,0,0,9,0,0
1352,1972,50.7,7.17,1,0,0,9,0,0
1352,1973,50.7,7.17,1,0,0,9,0,0
1352,1986,50.7,7.17,1,0,0,9,0,0
1352,1988,50.7,7.17,1,0,0,9,0,0
1352,1989,50.7,7.17,1,0,0,9,0,0
1353,1955,50.7,7.17,1,0,0,5,0,0
1353,1957,50.7,7.17,1,0,0,5,0,0
1353,1966,50.7,7.17,1,0,0,5,0,0
1353,1968,50.7,7.17,1,0,0,5,0,0
1353,1970,50.7,7.17,1,0,0,5,0,0
1356,1954,50.7,7.03,1,0,0,2,0,0
1356,1957,50.7,7.03,1,0,0,2,0,0
1357,1972,50.6,6.93,1,0,0,2,0,0
1357,2012,50.6,6.93,1,0,0,2,0,0
1359,1955,50.57,6.77,1,0,0,1,0,0
1360,1990,50.68,6.67,1,0,0,5,0,0
1360,1995,50.68,6.67,1,0,0,5,0,0
1360,2005,50.68,6.67,1,0,0,5,0,0
1360,2010,50.68,6.67,1,0,0,5,0,0
1360,2011,50.68,6.67,1,0,0,5,0,0
1365,1991,50.78,6.82,1,0,0,3,0,0
1365,1995,50.78,6.82,1,0,0,3,0,0
1365,1998,50.78,6.82,1,0,0,3,0,0
1366,1955,50.82,6.82,1,0,0,2,0,0
1366,1956,50.82,6.82,1,0,0,2,0,0
1367,1979,50.52,6.82,1,0,0,1,0,0
1372,1978,50.92,6.82,1,0,0,3,0,0
1372,1991,50.92,6.82,1,0,0,3,0,0
1372,2010,50.92,6.82,1,0,0,3,0,0
1377,1982,50.87,7,1,0,0,5,0,0
1377,1987,50.87,7,1,0,0,5,0,0
1377,1989,50.87,7,1,0,0,5,0,0
1377,1994,50.87,7,1,0,0,5,0,0
1377,1995,50.87,7,1,0,0,5,0,0
1383,1952,50.98,7.52,1,0,0,2,0,0
1383,1957,50.98,7.52,1,0,0,2,0,0
1384,1981,50.87,7.62,1,0,0,1,0,0
1388,1966,51.03,7.53,1,0,0,1,0,0
1389,1951,51.03,7.47,1,0,0,3,0,0
1389,1958,51.03,7.47,1,0,0,3,0,0
1389,1961,51.03,7.47,1,0,0,3,0,0
1394,1997,50.92,7.57,1,0,0,2,0,0
1394,2001,50.92,7.57,1,0,0,2,0,0
1400,2004,50.97,7.23,1,0,0,1,0,0
1401,1978,51,7.13,1,0,0,1,0,0
1403,1951,51.12,7.4,1,0,0,5,0,0
1403,1977,51.12,7.4,1,0,0,5,0,0
1403,1981,51.12,7.4,1,0,0,5,0,0
1403,2003,51.12,7.4,1,0,0,5,0,0
1403,2006,51.12,7.4,1,0,0,5,0,0
1404,2002,51.12,7.48,1,0,0,1,0,0
1407,1960,51.03,7.15,1,0,0,1,0,0
1408,1956,50.77,7.23,1,0,0,2,0,0
1408,1997,50.77,7.23,1,0,0,2,0,0
1409,1961,50.97,7.33,1,0,0,1,0,0
1410,1998,50.93,7.32,1,0,0,1,0,0
1411,1992,50.93,7.3,1,0,0,5,0,0
1411,1998,50.93,7.3,1,0,0,5,0,0
1411,2004,50.93,7.3,1,0,0,5,0,0
1411,2008,50.93,7.3,1,0,0,5,0,0
1411,2011,50.93,7.3,1,0,0,5,0,0
1413,1980,50.98,7.4,1,0,0,2,0,0
