"PEP_ID","BBCH","YEAR","DAY","National_ID","LON","LAT","ALT","species"
6450,11,1987,145,6405,13.2333,47.7833,787,"TILCOR"
6525,11,1987,147,12110,12.25,47.45,830,"TILCOR"
6487,11,1987,150,20262,14.1,46.7167,556,"TILCOR"
6503,11,1987,151,7220,15.3,47.7833,872,"TILCOR"
6678,11,1987,153,10210,15.3,47.75,780,"TILCOR"
6491,11,1987,154,15400,13,47.2167,945,"TILCOR"
6504,11,1987,158,21300,14.5833,46.4833,623,"TILCOR"
6634,11,1987,173,700,15.5667,48.7833,520,"TILCOR"
6562,11,1987,174,6000,16.85,48.0167,167,"TILCOR"
6584,11,1987,183,14210,9.91667,47.0833,1083,"TILCOR"
6547,11,1987,196,7520,15.9667,47.9,429,"TILCOR"
6691,11,1987,196,16110,14.8333,47.2167,650,"TILCOR"
6451,11,1987,199,1800,14.8833,48.6833,580,"TILCOR"
7015,11,1988,110,4220,16.7,48.2667,150,"TILCOR"
6526,11,1988,111,5967,16.45,48.25,161,"TILCOR"
6567,11,1988,111,4211,16.7,48.4,189,"TILCOR"
6585,11,1988,111,20610,15.2667,46.7167,394,"TILCOR"
6684,11,1988,111,5611,15.5833,48.05,520,"TILCOR"
7012,11,1988,111,5901,16.35,48.25,203,"TILCOR"
6616,11,1988,112,19110,15.7333,46.85,391,"TILCOR"
6712,11,1988,112,3838,15.7833,48.4,187,"TILCOR"
6594,11,1988,113,16520,15.6333,47.2167,465,"TILCOR"
6634,11,1988,114,700,15.5667,48.7833,520,"TILCOR"
6451,11,1988,115,1800,14.8833,48.6833,580,"TILCOR"
6487,11,1988,117,20262,14.1,46.7167,556,"TILCOR"
6522,11,1988,117,20300,14.55,46.6333,437,"TILCOR"
6582,11,1988,118,3200,14.2833,48.3,263,"TILCOR"
6589,11,1988,120,13700,16.25,47.4,615,"TILCOR"
6623,11,1988,121,5804,16.2333,48.2,226,"TILCOR"
6470,11,1988,122,7704,16.5333,47.85,184,"TILCOR"
6525,11,1988,122,12110,12.25,47.45,830,"TILCOR"
6620,11,1988,122,18600,14.4167,46.95,634,"TILCOR"
6655,11,1988,122,4810,13.6667,48.1,634,"TILCOR"
6475,11,1988,123,13600,16.0167,47.25,429,"TILCOR"
6480,11,1988,123,18210,13.5667,46.8,719,"TILCOR"
6502,11,1988,123,9010,12.15,47.5667,492,"TILCOR"
6549,11,1988,123,15202,12.5333,47,975,"TILCOR"
6446,11,1988,124,5120,14.4167,48.2167,225,"TILCOR"
6566,11,1988,124,9841,14.2833,47.7333,594,"TILCOR"
6597,11,1988,124,2700,13.0333,48.25,351,"TILCOR"
6603,11,1988,125,1430,13.95,48.7,920,"TILCOR"
6709,11,1988,125,13820,16.5333,47.4333,237,"TILCOR"
6581,11,1988,126,640,15.1333,48.8667,560,"TILCOR"
6614,11,1988,126,2211,15.8333,48.55,259,"TILCOR"
6689,11,1988,126,3310,14.5333,48.35,416,"TILCOR"
19593,11,1988,126,21732,15.1167,48.8667,561,"TILCOR"
6457,11,1988,127,4110,16.35,48.2333,155,"TILCOR"
6638,11,1988,127,7101,14.9167,47.8,527,"TILCOR"
6668,11,1988,128,3801,15.6167,48.4167,207,"TILCOR"
6681,11,1988,128,1510,14.15,48.55,650,"TILCOR"
6619,11,1988,129,9640,13.7667,47.6,665,"TILCOR"
6486,11,1988,131,14630,10.9333,47.1333,1041,"TILCOR"
6498,11,1988,131,10030,14.6167,47.6833,513,"TILCOR"
6556,11,1988,131,15210,12.45,47,1198,"TILCOR"
6629,11,1988,131,5809,16.1667,48.25,281,"TILCOR"
6685,11,1988,133,11500,10.75,47.5,870,"TILCOR"
6558,11,1988,135,1900,15.25,48.7333,500,"TILCOR"
6503,11,1988,137,7220,15.3,47.7833,872,"TILCOR"
6547,11,1988,139,7520,15.9667,47.9,429,"TILCOR"
6695,11,1988,139,500,15.0333,48.95,559,"TILCOR"
6698,11,1988,139,503,15.0333,48.9667,570,"TILCOR"
6574,11,1988,141,9850,14.1,47.5333,645,"TILCOR"
6678,11,1988,141,10210,15.3,47.75,780,"TILCOR"
6450,11,1988,142,6405,13.2333,47.7833,787,"TILCOR"
6646,11,1988,142,15810,13.8667,47.1333,1122,"TILCOR"
6527,11,1988,143,12625,13.35,47.4167,963,"TILCOR"
6660,11,1988,143,13010,14.3667,47.3,1069,"TILCOR"
6671,11,1988,148,1500,14.1333,48.5833,800,"TILCOR"
6497,11,1988,149,19500,12.4333,46.75,1075,"TILCOR"
6552,11,1988,153,10600,16.0833,47.55,498,"TILCOR"
6588,11,1988,153,12420,12.9667,47.2833,750,"TILCOR"
6635,11,1988,162,12220,12.5667,47.25,803,"TILCOR"
6650,11,1988,164,13510,15.6667,47.4333,1020,"TILCOR"
6494,11,1988,172,20010,13.6833,46.7,748,"TILCOR"
6516,11,1989,91,16710,16.0833,47.2167,400,"TILCOR"
6567,11,1989,94,4211,16.7,48.4,189,"TILCOR"
6611,11,1989,94,6304,13.05,47.7833,420,"TILCOR"
6683,11,1989,94,12010,11.9,47.4333,514,"TILCOR"
6489,11,1989,95,2600,16.9,48.6167,155,"TILCOR"
7015,11,1989,96,4220,16.7,48.2667,150,"TILCOR"
6522,11,1989,97,20300,14.55,46.6333,437,"TILCOR"
7012,11,1989,97,5901,16.35,48.25,203,"TILCOR"
6712,11,1989,98,3838,15.7833,48.4,187,"TILCOR"
6552,11,1989,100,10600,16.0833,47.55,498,"TILCOR"
6616,11,1989,100,19110,15.7333,46.85,391,"TILCOR"
6690,11,1989,100,5870,16.25,48,249,"TILCOR"
6529,11,1989,102,2130,15.7833,48.5167,346,"TILCOR"
6585,11,1989,103,20610,15.2667,46.7167,394,"TILCOR"
6638,11,1989,103,7101,14.9167,47.8,527,"TILCOR"
6634,11,1989,104,700,15.5667,48.7833,520,"TILCOR"
6641,11,1989,104,9919,14.3333,47.7333,596,"TILCOR"
6596,11,1989,105,3210,14.3333,48.45,685,"TILCOR"
6446,11,1989,106,5120,14.4167,48.2167,225,"TILCOR"
6452,11,1989,106,6410,13.1,47.9667,508,"TILCOR"
6527,11,1989,106,12625,13.35,47.4167,963,"TILCOR"
6685,11,1989,106,11500,10.75,47.5,870,"TILCOR"
6709,11,1989,106,13820,16.5333,47.4333,237,"TILCOR"
6450,11,1989,108,6405,13.2333,47.7833,787,"TILCOR"
6655,11,1989,108,4810,13.6667,48.1,634,"TILCOR"
6504,11,1989,110,21300,14.5833,46.4833,623,"TILCOR"
6588,11,1989,110,12420,12.9667,47.2833,750,"TILCOR"
6613,11,1989,110,13730,16.2,47.45,769,"TILCOR"
6614,11,1989,110,2211,15.8333,48.55,259,"TILCOR"
6603,11,1989,112,1430,13.95,48.7,920,"TILCOR"
6545,11,1989,114,3421,14.8,48.3667,686,"TILCOR"
6549,11,1989,114,15202,12.5333,47,975,"TILCOR"
6470,11,1989,115,7704,16.5333,47.85,184,"TILCOR"
6498,11,1989,117,10030,14.6167,47.6833,513,"TILCOR"
6591,11,1989,118,16005,14.4167,47,650,"TILCOR"
6689,11,1989,121,3310,14.5333,48.35,416,"TILCOR"
6525,11,1989,122,12110,12.25,47.45,830,"TILCOR"
6597,11,1989,122,2700,13.0333,48.25,351,"TILCOR"
6629,11,1989,122,5809,16.1667,48.25,281,"TILCOR"
6620,11,1989,124,18600,14.4167,46.95,634,"TILCOR"
6668,11,1989,124,3801,15.6167,48.4167,207,"TILCOR"
6487,11,1989,125,20262,14.1,46.7167,556,"TILCOR"
6480,11,1989,126,18210,13.5667,46.8,719,"TILCOR"
6635,11,1989,126,12220,12.5667,47.25,803,"TILCOR"
6539,11,1989,127,13400,15.4,47.25,926,"TILCOR"
6646,11,1989,128,15810,13.8667,47.1333,1122,"TILCOR"
6589,11,1989,130,13700,16.25,47.4,615,"TILCOR"
6691,11,1989,130,16110,14.8333,47.2167,650,"TILCOR"
6494,11,1989,132,20010,13.6833,46.7,748,"TILCOR"
6558,11,1989,132,1900,15.25,48.7333,500,"TILCOR"
6451,11,1989,135,1800,14.8833,48.6833,580,"TILCOR"
6678,11,1989,135,10210,15.3,47.75,780,"TILCOR"
6556,11,1989,137,15210,12.45,47,1198,"TILCOR"
6695,11,1989,140,500,15.0333,48.95,559,"TILCOR"
6503,11,1989,142,7220,15.3,47.7833,872,"TILCOR"
6575,11,1989,179,10620,16.1333,47.5167,579,"TILCOR"
6516,11,1990,79,16710,16.0833,47.2167,400,"TILCOR"
6634,11,1990,87,700,15.5667,48.7833,520,"TILCOR"
6594,11,1990,92,16520,15.6333,47.2167,465,"TILCOR"
7015,11,1990,92,4220,16.7,48.2667,150,"TILCOR"
6567,11,1990,93,4211,16.7,48.4,189,"TILCOR"
6522,11,1990,95,20300,14.55,46.6333,437,"TILCOR"
6611,11,1990,100,6304,13.05,47.7833,420,"TILCOR"
6712,11,1990,100,3838,15.7833,48.4,187,"TILCOR"
7012,11,1990,102,5901,16.35,48.25,203,"TILCOR"
6470,11,1990,103,7704,16.5333,47.85,184,"TILCOR"
6603,11,1990,104,1430,13.95,48.7,920,"TILCOR"
6684,11,1990,104,5611,15.5833,48.05,520,"TILCOR"
6566,11,1990,105,9841,14.2833,47.7333,594,"TILCOR"
6585,11,1990,108,20610,15.2667,46.7167,394,"TILCOR"
6709,11,1990,109,13820,16.5333,47.4333,237,"TILCOR"
6589,11,1990,110,13700,16.25,47.4,615,"TILCOR"
6446,11,1990,111,5120,14.4167,48.2167,225,"TILCOR"
6552,11,1990,112,10600,16.0833,47.55,498,"TILCOR"
6616,11,1990,112,19110,15.7333,46.85,391,"TILCOR"
6596,11,1990,116,3210,14.3333,48.45,685,"TILCOR"
6597,11,1990,116,2700,13.0333,48.25,351,"TILCOR"
6591,11,1990,118,16005,14.4167,47,650,"TILCOR"
6452,11,1990,119,6410,13.1,47.9667,508,"TILCOR"
6638,11,1990,120,7101,14.9167,47.8,527,"TILCOR"
6549,11,1990,121,15202,12.5333,47,975,"TILCOR"
6614,11,1990,121,2211,15.8333,48.55,259,"TILCOR"
6655,11,1990,121,4810,13.6667,48.1,634,"TILCOR"
6487,11,1990,122,20262,14.1,46.7167,556,"TILCOR"
6480,11,1990,123,18210,13.5667,46.8,719,"TILCOR"
6504,11,1990,123,21300,14.5833,46.4833,623,"TILCOR"
6545,11,1990,123,3421,14.8,48.3667,686,"TILCOR"
6588,11,1990,123,12420,12.9667,47.2833,750,"TILCOR"
6685,11,1990,123,11500,10.75,47.5,870,"TILCOR"
6457,11,1990,124,4110,16.35,48.2333,155,"TILCOR"
6460,11,1990,124,10000,14.75,47.6,492,"TILCOR"
6486,11,1990,125,14630,10.9333,47.1333,1041,"TILCOR"
6689,11,1990,125,3310,14.5333,48.35,416,"TILCOR"
6527,11,1990,126,12625,13.35,47.4167,963,"TILCOR"
6668,11,1990,126,3801,15.6167,48.4167,207,"TILCOR"
6620,11,1990,127,18600,14.4167,46.95,634,"TILCOR"
6498,11,1990,128,10030,14.6167,47.6833,513,"TILCOR"
6525,11,1990,128,12110,12.25,47.45,830,"TILCOR"
6450,11,1990,130,6405,13.2333,47.7833,787,"TILCOR"
6558,11,1990,130,1900,15.25,48.7333,500,"TILCOR"
6646,11,1990,130,15810,13.8667,47.1333,1122,"TILCOR"
6691,11,1990,130,16110,14.8333,47.2167,650,"TILCOR"
6556,11,1990,133,15210,12.45,47,1198,"TILCOR"
6572,11,1990,136,14200,9.85,47.0833,670,"TILCOR"
6678,11,1990,138,10210,15.3,47.75,780,"TILCOR"
6497,11,1990,140,19500,12.4333,46.75,1075,"TILCOR"
6503,11,1990,145,7220,15.3,47.7833,872,"TILCOR"
6695,11,1990,152,500,15.0333,48.95,559,"TILCOR"
6494,11,1990,153,20010,13.6833,46.7,748,"TILCOR"
6611,11,1991,100,6304,13.05,47.7833,420,"TILCOR"
6449,11,1991,104,19201,15.9,46.8667,303,"TILCOR"
6567,11,1991,104,4211,16.7,48.4,189,"TILCOR"
6522,11,1991,105,20300,14.55,46.6333,437,"TILCOR"
7015,11,1991,106,4220,16.7,48.2667,150,"TILCOR"
6589,11,1991,110,13700,16.25,47.4,615,"TILCOR"
7012,11,1991,112,5901,16.35,48.25,203,"TILCOR"
6516,11,1991,115,16710,16.0833,47.2167,400,"TILCOR"
6446,11,1991,116,5120,14.4167,48.2167,225,"TILCOR"
6597,11,1991,116,2700,13.0333,48.25,351,"TILCOR"
6585,11,1991,118,20610,15.2667,46.7167,394,"TILCOR"
6684,11,1991,119,5611,15.5833,48.05,520,"TILCOR"
6460,11,1991,120,10000,14.75,47.6,492,"TILCOR"
6564,11,1991,121,1905,15.3667,48.6833,596,"TILCOR"
6596,11,1991,121,3210,14.3333,48.45,685,"TILCOR"
6452,11,1991,122,6410,13.1,47.9667,508,"TILCOR"
6566,11,1991,122,9841,14.2833,47.7333,594,"TILCOR"
6594,11,1991,122,16520,15.6333,47.2167,465,"TILCOR"
6634,11,1991,123,700,15.5667,48.7833,520,"TILCOR"
6572,11,1991,124,14200,9.85,47.0833,670,"TILCOR"
6591,11,1991,126,16005,14.4167,47,650,"TILCOR"
6705,11,1991,126,9210,12.6833,47.5667,629,"TILCOR"
6638,11,1991,127,7101,14.9167,47.8,527,"TILCOR"
6662,11,1991,128,725,15.5,48.85,470,"TILCOR"
6529,11,1991,129,2130,15.7833,48.5167,346,"TILCOR"
6451,11,1991,130,1800,14.8833,48.6833,580,"TILCOR"
6457,11,1991,130,4110,16.35,48.2333,155,"TILCOR"
6498,11,1991,130,10030,14.6167,47.6833,513,"TILCOR"
6574,11,1991,130,9850,14.1,47.5333,645,"TILCOR"
6487,11,1991,132,20262,14.1,46.7167,556,"TILCOR"
6668,11,1991,132,3801,15.6167,48.4167,207,"TILCOR"
6504,11,1991,135,21300,14.5833,46.4833,623,"TILCOR"
6588,11,1991,135,12420,12.9667,47.2833,750,"TILCOR"
6545,11,1991,139,3421,14.8,48.3667,686,"TILCOR"
6525,11,1991,140,12110,12.25,47.45,830,"TILCOR"
6620,11,1991,143,18600,14.4167,46.95,634,"TILCOR"
6689,11,1991,145,3310,14.5333,48.35,416,"TILCOR"
6695,11,1991,145,500,15.0333,48.95,559,"TILCOR"
6558,11,1991,146,1900,15.25,48.7333,500,"TILCOR"
6552,11,1991,147,10600,16.0833,47.55,498,"TILCOR"
6450,11,1991,148,6405,13.2333,47.7833,787,"TILCOR"
6494,11,1991,148,20010,13.6833,46.7,748,"TILCOR"
6635,11,1991,148,12220,12.5667,47.25,803,"TILCOR"
6503,11,1991,150,7220,15.3,47.7833,872,"TILCOR"
6678,11,1991,153,10210,15.3,47.75,780,"TILCOR"
6646,11,1991,157,15810,13.8667,47.1333,1122,"TILCOR"
6684,11,1992,90,5611,15.5833,48.05,520,"TILCOR"
7015,11,1992,101,4220,16.7,48.2667,150,"TILCOR"
6634,11,1992,106,700,15.5667,48.7833,520,"TILCOR"
6522,11,1992,107,20300,14.55,46.6333,437,"TILCOR"
6704,11,1992,109,5881,16.2667,48.0333,218,"TILCOR"
6526,11,1992,110,5967,16.45,48.25,161,"TILCOR"
6709,11,1992,110,13820,16.5333,47.4333,237,"TILCOR"
6567,11,1992,111,4211,16.7,48.4,189,"TILCOR"
7012,11,1992,114,5901,16.35,48.25,203,"TILCOR"
6516,11,1992,116,16710,16.0833,47.2167,400,"TILCOR"
6674,11,1992,117,5600,15.6167,48.2,272,"TILCOR"
6616,11,1992,118,19110,15.7333,46.85,391,"TILCOR"
6575,11,1992,119,10620,16.1333,47.5167,579,"TILCOR"
6589,11,1992,119,13700,16.25,47.4,615,"TILCOR"
6620,11,1992,119,18600,14.4167,46.95,634,"TILCOR"
6712,11,1992,119,3838,15.7833,48.4,187,"TILCOR"
6689,11,1992,121,3310,14.5333,48.35,416,"TILCOR"
6446,11,1992,122,5120,14.4167,48.2167,225,"TILCOR"
6582,11,1992,122,3200,14.2833,48.3,263,"TILCOR"
6452,11,1992,123,6410,13.1,47.9667,508,"TILCOR"
6457,11,1992,123,4110,16.35,48.2333,155,"TILCOR"
6504,11,1992,123,21300,14.5833,46.4833,623,"TILCOR"
6705,11,1992,123,9210,12.6833,47.5667,629,"TILCOR"
6487,11,1992,124,20262,14.1,46.7167,556,"TILCOR"
6638,11,1992,124,7101,14.9167,47.8,527,"TILCOR"
6549,11,1992,125,15202,12.5333,47,975,"TILCOR"
6529,11,1992,126,2130,15.7833,48.5167,346,"TILCOR"
6596,11,1992,126,3210,14.3333,48.45,685,"TILCOR"
6545,11,1992,127,3421,14.8,48.3667,686,"TILCOR"
6498,11,1992,129,10030,14.6167,47.6833,513,"TILCOR"
6566,11,1992,129,9841,14.2833,47.7333,594,"TILCOR"
6597,11,1992,129,2700,13.0333,48.25,351,"TILCOR"
6662,11,1992,129,725,15.5,48.85,470,"TILCOR"
6591,11,1992,130,16005,14.4167,47,650,"TILCOR"
6655,11,1992,130,4810,13.6667,48.1,634,"TILCOR"
6572,11,1992,131,14200,9.85,47.0833,670,"TILCOR"
6668,11,1992,131,3801,15.6167,48.4167,207,"TILCOR"
6527,11,1992,133,12625,13.35,47.4167,963,"TILCOR"
6450,11,1992,135,6405,13.2333,47.7833,787,"TILCOR"
6497,11,1992,136,19500,12.4333,46.75,1075,"TILCOR"
6630,11,1992,136,20401,14.75,46.55,527,"TILCOR"
6556,11,1992,137,15210,12.45,47,1198,"TILCOR"
6503,11,1992,141,7220,15.3,47.7833,872,"TILCOR"
6525,11,1992,141,12110,12.25,47.45,830,"TILCOR"
6558,11,1992,141,1900,15.25,48.7333,500,"TILCOR"
6678,11,1992,141,10210,15.3,47.75,780,"TILCOR"
6479,11,1992,142,12322,12.7833,47.3167,766,"TILCOR"
6695,11,1992,142,500,15.0333,48.95,559,"TILCOR"
6494,11,1992,145,20010,13.6833,46.7,748,"TILCOR"
6646,11,1992,156,15810,13.8667,47.1333,1122,"TILCOR"
6451,11,1992,170,1800,14.8833,48.6833,580,"TILCOR"
6449,11,1992,177,19201,15.9,46.8667,303,"TILCOR"
6671,11,1992,181,1500,14.1333,48.5833,800,"TILCOR"
6588,11,1992,184,12420,12.9667,47.2833,750,"TILCOR"
6690,11,1993,99,5870,16.25,48,249,"TILCOR"
6516,11,1993,105,16710,16.0833,47.2167,400,"TILCOR"
6630,11,1993,105,20401,14.75,46.55,527,"TILCOR"
7015,11,1993,106,4220,16.7,48.2667,150,"TILCOR"
6522,11,1993,108,20300,14.55,46.6333,437,"TILCOR"
6589,11,1993,110,13700,16.25,47.4,615,"TILCOR"
6582,11,1993,112,3200,14.2833,48.3,263,"TILCOR"
6585,11,1993,113,20610,15.2667,46.7167,394,"TILCOR"
6470,11,1993,114,7704,16.5333,47.85,184,"TILCOR"
6594,11,1993,114,16520,15.6333,47.2167,465,"TILCOR"
7012,11,1993,114,5901,16.35,48.25,203,"TILCOR"
6611,11,1993,115,6304,13.05,47.7833,420,"TILCOR"
6709,11,1993,115,13820,16.5333,47.4333,237,"TILCOR"
6480,11,1993,116,18210,13.5667,46.8,719,"TILCOR"
6446,11,1993,117,5120,14.4167,48.2167,225,"TILCOR"
6526,11,1993,117,5967,16.45,48.25,161,"TILCOR"
6567,11,1993,117,4211,16.7,48.4,189,"TILCOR"
6457,11,1993,118,4110,16.35,48.2333,155,"TILCOR"
6572,11,1993,118,14200,9.85,47.0833,670,"TILCOR"
6575,11,1993,118,10620,16.1333,47.5167,579,"TILCOR"
6616,11,1993,118,19110,15.7333,46.85,391,"TILCOR"
6558,11,1993,119,1900,15.25,48.7333,500,"TILCOR"
6655,11,1993,119,4810,13.6667,48.1,634,"TILCOR"
6684,11,1993,119,5611,15.5833,48.05,520,"TILCOR"
6452,11,1993,120,6410,13.1,47.9667,508,"TILCOR"
6504,11,1993,120,21300,14.5833,46.4833,623,"TILCOR"
6591,11,1993,120,16005,14.4167,47,650,"TILCOR"
6603,11,1993,120,1430,13.95,48.7,920,"TILCOR"
6705,11,1993,120,9210,12.6833,47.5667,629,"TILCOR"
6549,11,1993,121,15202,12.5333,47,975,"TILCOR"
6588,11,1993,121,12420,12.9667,47.2833,750,"TILCOR"
6545,11,1993,122,3421,14.8,48.3667,686,"TILCOR"
6634,11,1993,122,700,15.5667,48.7833,520,"TILCOR"
6638,11,1993,122,7101,14.9167,47.8,527,"TILCOR"
6646,11,1993,124,15810,13.8667,47.1333,1122,"TILCOR"
6451,11,1993,125,1800,14.8833,48.6833,580,"TILCOR"
6566,11,1993,125,9841,14.2833,47.7333,594,"TILCOR"
6678,11,1993,125,10210,15.3,47.75,780,"TILCOR"
6527,11,1993,126,12625,13.35,47.4167,963,"TILCOR"
6529,11,1993,126,2130,15.7833,48.5167,346,"TILCOR"
6525,11,1993,127,12110,12.25,47.45,830,"TILCOR"
6487,11,1993,128,20262,14.1,46.7167,556,"TILCOR"
6620,11,1993,128,18600,14.4167,46.95,634,"TILCOR"
6668,11,1993,130,3801,15.6167,48.4167,207,"TILCOR"
6689,11,1993,130,3310,14.5333,48.35,416,"TILCOR"
6450,11,1993,132,6405,13.2333,47.7833,787,"TILCOR"
6503,11,1993,132,7220,15.3,47.7833,872,"TILCOR"
6695,11,1993,132,500,15.0333,48.95,559,"TILCOR"
6494,11,1993,133,20010,13.6833,46.7,748,"TILCOR"
6556,11,1993,135,15210,12.45,47,1198,"TILCOR"
6624,11,1993,135,9900,14.45,47.5667,646,"TILCOR"
6497,11,1993,137,19500,12.4333,46.75,1075,"TILCOR"
6596,11,1993,138,3210,14.3333,48.45,685,"TILCOR"
6635,11,1993,140,12220,12.5667,47.25,803,"TILCOR"
6475,11,1993,150,13600,16.0167,47.25,429,"TILCOR"
7018,11,1993,166,9420,13.3167,47.7,761,"TILCOR"
6470,11,1994,84,7704,16.5333,47.85,184,"TILCOR"
6690,11,1994,84,5870,16.25,48,249,"TILCOR"
7015,11,1994,93,4220,16.7,48.2667,150,"TILCOR"
6516,11,1994,100,16710,16.0833,47.2167,400,"TILCOR"
7012,11,1994,104,5901,16.35,48.25,203,"TILCOR"
6522,11,1994,105,20300,14.55,46.6333,437,"TILCOR"
6611,11,1994,105,6304,13.05,47.7833,420,"TILCOR"
6578,11,1994,107,4221,16.6833,48.3,163,"TILCOR"
6594,11,1994,109,16520,15.6333,47.2167,465,"TILCOR"
6526,11,1994,110,5967,16.45,48.25,161,"TILCOR"
6589,11,1994,110,13700,16.25,47.4,615,"TILCOR"
6616,11,1994,110,19110,15.7333,46.85,391,"TILCOR"
6634,11,1994,110,700,15.5667,48.7833,520,"TILCOR"
6504,11,1994,112,21300,14.5833,46.4833,623,"TILCOR"
6641,11,1994,112,9919,14.3333,47.7333,596,"TILCOR"
6475,11,1994,113,13600,16.0167,47.25,429,"TILCOR"
6549,11,1994,113,15202,12.5333,47,975,"TILCOR"
6552,11,1994,113,10600,16.0833,47.55,498,"TILCOR"
6630,11,1994,113,20401,14.75,46.55,527,"TILCOR"
6638,11,1994,114,7101,14.9167,47.8,527,"TILCOR"
6446,11,1994,115,5120,14.4167,48.2167,225,"TILCOR"
6572,11,1994,116,14200,9.85,47.0833,670,"TILCOR"
6480,11,1994,117,18210,13.5667,46.8,719,"TILCOR"
