"PEP_ID","BBCH","YEAR","DAY","National_ID","LON","LAT","ALT","species"
7158,11,2001,130,21,24.45,61.0167,130,"BETPUB"
7165,11,2001,130,33,29.7167,62.6,80,"BETPUB"
7166,11,2001,130,34,30.9667,62.7667,148,"BETPUB"
7171,11,2001,130,42,25.1833,62.7333,160,"BETPUB"
7168,10,2001,131,36,29.0167,63.55,142,"BETPUB"
7154,11,2001,131,12,24.9833,60.35,55,"BETPUB"
7170,10,2001,132,41,21.7167,63.0667,5,"BETPUB"
7172,10,2001,133,44,23.8833,63.9167,40,"BETPUB"
7162,10,2001,134,25,21.4333,61.6,5,"BETPUB"
7161,11,2001,134,24,24.4833,62.0667,135,"BETPUB"
7164,11,2001,134,32,27.05,62.6333,119,"BETPUB"
7159,11,2001,135,22,25.0333,61.3833,120,"BETPUB"
7173,10,2001,136,51,26,64.8,25,"BETPUB"
7174,10,2001,137,52,28.05,64.65,295,"BETPUB"
7160,11,2001,137,23,23.0333,62.0167,113,"BETPUB"
7155,11,2001,138,13,22.75,60.4333,50,"BETPUB"
7170,11,2001,138,41,21.7167,63.0667,5,"BETPUB"
7168,11,2001,139,36,29.0167,63.55,142,"BETPUB"
7173,11,2001,139,51,26,64.8,25,"BETPUB"
7180,10,2001,143,71,23.8167,67.35,160,"BETPUB"
7162,11,2001,143,25,21.4333,61.6,5,"BETPUB"
7172,11,2001,147,44,23.8833,63.9167,40,"BETPUB"
7186,10,2001,151,61,25,66.3,117,"BETPUB"
7174,11,2001,151,52,28.05,64.65,295,"BETPUB"
7175,10,2001,152,53,29.3,66.3667,170,"BETPUB"
7182,10,2001,152,73,23.65,68.3833,300,"BETPUB"
7186,11,2001,154,61,25,66.3,117,"BETPUB"
7179,10,2001,155,65,24.2,67.5833,335,"BETPUB"
7181,10,2001,155,72,24.15,68.0167,275,"BETPUB"
7175,11,2001,155,53,29.3,66.3667,170,"BETPUB"
7180,11,2001,155,71,23.8167,67.35,160,"BETPUB"
7183,10,2001,158,74,27.3833,68.4,300,"BETPUB"
7178,10,2001,159,63,29.6,67.7333,320,"BETPUB"
7184,10,2001,159,75,27.1,69.05,155,"BETPUB"
7185,10,2001,159,77,27,69.75,120,"BETPUB"
7182,11,2001,159,73,23.65,68.3833,300,"BETPUB"
7185,11,2001,160,77,27,69.75,120,"BETPUB"
7178,11,2001,162,63,29.6,67.7333,320,"BETPUB"
7179,11,2001,162,65,24.2,67.5833,335,"BETPUB"
7181,11,2001,162,72,24.15,68.0167,275,"BETPUB"
7183,11,2001,162,74,27.3833,68.4,300,"BETPUB"
7184,11,2001,164,75,27.1,69.05,155,"BETPUB"
7153,10,2002,118,11,23.0333,60.05,15,"BETPUB"
7156,10,2002,118,14,26.1667,60.6167,30,"BETPUB"
7166,10,2002,121,34,30.9667,62.7667,148,"BETPUB"
7158,10,2002,122,21,24.45,61.0167,130,"BETPUB"
7165,10,2002,122,33,29.7167,62.6,80,"BETPUB"
7156,11,2002,122,14,26.1667,60.6167,30,"BETPUB"
7154,10,2002,123,12,24.9833,60.35,55,"BETPUB"
7163,10,2002,123,31,29.3167,61.8,81,"BETPUB"
7170,10,2002,123,41,21.7167,63.0667,5,"BETPUB"
7167,10,2002,124,35,29.8167,63.0667,135,"BETPUB"
7160,10,2002,125,23,23.0333,62.0167,113,"BETPUB"
7168,10,2002,125,36,29.0167,63.55,142,"BETPUB"
7173,10,2002,125,51,26,64.8,25,"BETPUB"
7155,10,2002,126,13,22.75,60.4333,50,"BETPUB"
7157,10,2002,126,15,27.5333,60.5333,25,"BETPUB"
7159,10,2002,126,22,25.0333,61.3833,120,"BETPUB"
7162,10,2002,126,25,21.4333,61.6,5,"BETPUB"
7164,10,2002,126,32,27.05,62.6333,119,"BETPUB"
7169,10,2002,126,37,27.7167,63,115,"BETPUB"
7171,10,2002,126,42,25.1833,62.7333,160,"BETPUB"
7172,10,2002,126,44,23.8833,63.9167,40,"BETPUB"
7180,10,2002,126,71,23.8167,67.35,160,"BETPUB"
7158,11,2002,126,21,24.45,61.0167,130,"BETPUB"
7163,11,2002,126,31,29.3167,61.8,81,"BETPUB"
7167,11,2002,126,35,29.8167,63.0667,135,"BETPUB"
7154,11,2002,127,12,24.9833,60.35,55,"BETPUB"
7153,11,2002,128,11,23.0333,60.05,15,"BETPUB"
7166,11,2002,128,34,30.9667,62.7667,148,"BETPUB"
7169,11,2002,128,37,27.7167,63,115,"BETPUB"
7157,11,2002,129,15,27.5333,60.5333,25,"BETPUB"
7165,11,2002,129,33,29.7167,62.6,80,"BETPUB"
7159,11,2002,130,22,25.0333,61.3833,120,"BETPUB"
7170,11,2002,130,41,21.7167,63.0667,5,"BETPUB"
7173,11,2002,130,51,26,64.8,25,"BETPUB"
7174,10,2002,131,52,28.05,64.65,295,"BETPUB"
7168,11,2002,131,36,29.0167,63.55,142,"BETPUB"
7175,10,2002,132,53,29.3,66.3667,170,"BETPUB"
7186,10,2002,132,61,25,66.3,117,"BETPUB"
7155,11,2002,133,13,22.75,60.4333,50,"BETPUB"
7160,11,2002,133,23,23.0333,62.0167,113,"BETPUB"
7162,11,2002,133,25,21.4333,61.6,5,"BETPUB"
7164,11,2002,133,32,27.05,62.6333,119,"BETPUB"
7174,11,2002,133,52,28.05,64.65,295,"BETPUB"
7171,11,2002,134,42,25.1833,62.7333,160,"BETPUB"
7172,11,2002,134,44,23.8833,63.9167,40,"BETPUB"
7186,11,2002,134,61,25,66.3,117,"BETPUB"
7179,10,2002,140,65,24.2,67.5833,335,"BETPUB"
7181,10,2002,141,72,24.15,68.0167,275,"BETPUB"
7175,11,2002,143,53,29.3,66.3667,170,"BETPUB"
7180,11,2002,143,71,23.8167,67.35,160,"BETPUB"
7185,10,2002,148,77,27,69.75,120,"BETPUB"
7181,11,2002,148,72,24.15,68.0167,275,"BETPUB"
7184,10,2002,149,75,27.1,69.05,155,"BETPUB"
7178,10,2002,150,63,29.6,67.7333,320,"BETPUB"
7183,10,2002,150,74,27.3833,68.4,300,"BETPUB"
7179,11,2002,150,65,24.2,67.5833,335,"BETPUB"
7178,11,2002,154,63,29.6,67.7333,320,"BETPUB"
7183,11,2002,154,74,27.3833,68.4,300,"BETPUB"
7184,11,2002,154,75,27.1,69.05,155,"BETPUB"
7185,11,2002,154,77,27,69.75,120,"BETPUB"
7156,10,2003,123,14,26.1667,60.6167,30,"BETPUB"
7158,10,2003,132,21,24.45,61.0167,130,"BETPUB"
7156,11,2003,133,14,26.1667,60.6167,30,"BETPUB"
7153,10,2003,134,11,23.0333,60.05,15,"BETPUB"
7163,10,2003,134,31,29.3167,61.8,81,"BETPUB"
7165,10,2003,134,33,29.7167,62.6,80,"BETPUB"
7167,10,2003,134,35,29.8167,63.0667,135,"BETPUB"
7171,10,2003,134,42,25.1833,62.7333,160,"BETPUB"
7172,10,2003,134,44,23.8833,63.9167,40,"BETPUB"
7157,10,2003,135,15,27.5333,60.5333,25,"BETPUB"
7159,10,2003,135,22,25.0333,61.3833,120,"BETPUB"
7161,10,2003,135,24,24.4833,62.0667,135,"BETPUB"
7162,10,2003,135,25,21.4333,61.6,5,"BETPUB"
7164,10,2003,135,32,27.05,62.6333,119,"BETPUB"
7169,10,2003,135,37,27.7167,63,115,"BETPUB"
7155,10,2003,136,13,22.75,60.4333,50,"BETPUB"
7166,10,2003,136,34,30.9667,62.7667,148,"BETPUB"
7170,10,2003,136,41,21.7167,63.0667,5,"BETPUB"
7153,11,2003,136,11,23.0333,60.05,15,"BETPUB"
7163,11,2003,136,31,29.3167,61.8,81,"BETPUB"
7165,11,2003,136,33,29.7167,62.6,80,"BETPUB"
7168,10,2003,137,36,29.0167,63.55,142,"BETPUB"
7173,10,2003,137,51,26,64.8,25,"BETPUB"
7160,10,2003,138,23,23.0333,62.0167,113,"BETPUB"
7167,11,2003,138,35,29.8167,63.0667,135,"BETPUB"
7154,10,2003,139,12,24.9833,60.35,55,"BETPUB"
7174,10,2003,139,52,28.05,64.65,295,"BETPUB"
7175,10,2003,139,53,29.3,66.3667,170,"BETPUB"
7159,11,2003,139,22,25.0333,61.3833,120,"BETPUB"
7161,11,2003,139,24,24.4833,62.0667,135,"BETPUB"
7164,11,2003,139,32,27.05,62.6333,119,"BETPUB"
7166,11,2003,139,34,30.9667,62.7667,148,"BETPUB"
7169,11,2003,139,37,27.7167,63,115,"BETPUB"
7186,10,2003,140,61,25,66.3,117,"BETPUB"
7171,11,2003,140,42,25.1833,62.7333,160,"BETPUB"
7172,11,2003,140,44,23.8833,63.9167,40,"BETPUB"
7155,11,2003,141,13,22.75,60.4333,50,"BETPUB"
7168,11,2003,141,36,29.0167,63.55,142,"BETPUB"
7178,10,2003,142,63,29.6,67.7333,320,"BETPUB"
7179,10,2003,142,65,24.2,67.5833,335,"BETPUB"
7180,10,2003,142,71,23.8167,67.35,160,"BETPUB"
7157,11,2003,142,15,27.5333,60.5333,25,"BETPUB"
7170,11,2003,142,41,21.7167,63.0667,5,"BETPUB"
7173,11,2003,142,51,26,64.8,25,"BETPUB"
7174,11,2003,142,52,28.05,64.65,295,"BETPUB"
7184,10,2003,143,75,27.1,69.05,155,"BETPUB"
7154,11,2003,143,12,24.9833,60.35,55,"BETPUB"
7158,11,2003,143,21,24.45,61.0167,130,"BETPUB"
7175,11,2003,143,53,29.3,66.3667,170,"BETPUB"
7186,11,2003,144,61,25,66.3,117,"BETPUB"
7183,10,2003,146,74,27.3833,68.4,300,"BETPUB"
7160,11,2003,146,23,23.0333,62.0167,113,"BETPUB"
7185,10,2003,147,77,27,69.75,120,"BETPUB"
7181,10,2003,148,72,24.15,68.0167,275,"BETPUB"
7180,11,2003,148,71,23.8167,67.35,160,"BETPUB"
7162,11,2003,150,25,21.4333,61.6,5,"BETPUB"
7179,11,2003,153,65,24.2,67.5833,335,"BETPUB"
7183,11,2003,156,74,27.3833,68.4,300,"BETPUB"
7185,11,2003,157,77,27,69.75,120,"BETPUB"
7181,11,2003,160,72,24.15,68.0167,275,"BETPUB"
7184,11,2003,160,75,27.1,69.05,155,"BETPUB"
7156,10,2004,122,14,26.1667,60.6167,30,"BETPUB"
7153,10,2004,123,11,23.0333,60.05,15,"BETPUB"
7158,10,2004,123,21,24.45,61.0167,130,"BETPUB"
7161,10,2004,123,24,24.4833,62.0667,135,"BETPUB"
7155,10,2004,125,13,22.75,60.4333,50,"BETPUB"
7157,10,2004,125,15,27.5333,60.5333,25,"BETPUB"
7160,10,2004,125,23,23.0333,62.0167,113,"BETPUB"
7162,10,2004,126,25,21.4333,61.6,5,"BETPUB"
7163,10,2004,126,31,29.3167,61.8,81,"BETPUB"
7164,10,2004,126,32,27.05,62.6333,119,"BETPUB"
7169,10,2004,126,37,27.7167,63,115,"BETPUB"
7172,10,2004,126,44,23.8833,63.9167,40,"BETPUB"
7173,10,2004,126,51,26,64.8,25,"BETPUB"
7153,11,2004,126,11,23.0333,60.05,15,"BETPUB"
