PEP_ID;National_ID;LON;LAT;ALT;NAME
7516;210;5.98333;53.2;0;Bergum
7517;213;5.15;51.5833;0;Berkel-Enschot
7518;215;5;52.6333;0;Berkhout
7519;216;6.13333;52.5333;0;Berkum
7520;224;4.65;52.4833;0;Beverwijk
7521;227;3.7;51.3333;0;Biervliet
7522;232;5.21667;52.1333;0;Bilthoven
7523;239;5.23333;52.2667;0;Blaricum
7524;250;7.06667;53.1;0;Blijham
7525;252;4.61667;52.4;0;Bloemendaal
7526;257;5.68333;51.6;0;Boekel
7527;258;6.8;52.2;0;Boekelo
7528;270;6.53333;52.1167;0;Borculo
7529;276;5.81667;51.0333;0;Born
7530;277;6.76667;52.3;0;Borne
7531;281;4.65;52.0667;0;Boskoop
7532;286;5.25;52.7;0;Bovenkarspel
7533;290;5.95;51.65;0;Boxmeer
7534;300;4.78333;51.5833;0;Breda
7535;315;6.16667;51.4833;0;Broekhuizen
7536;324;6.16667;52.0833;0;Brummen
7537;337;5.2;52.0667;0;Bunnik
7538;340;5.8;53.45;0;Buren(G)
7539;348;5.16667;52.2833;0;Bussum
7540;360;4.66667;52.55;0;Castricum
7541;362;4.86667;51.5;0;Chaam
7542;365;6.75;52.6667;0;Coevorden
7543;366;3.85;51.6;0;Colijnsplaat
7544;367;6.21667;52.25;0;Colmschate
7545;377;6.76667;52.7;0;Dalen
7546;379;6.25;52.5167;0;Dalfsen
7547;381;6;53.2833;0;Damwoude
7548;383;5.18333;52.1167;0;DeBilt
7549;384;6.03333;52.85;0;DeBlesse
7550;385;6.56667;53.15;0;DeBraak
7551;393;4.76667;53.1;0;DeKoog
7552;405;6.61667;53.1167;0;DePunt
7553;406;4.85;52.5667;0;DeRijp
7554;408;6.05;52.0167;0;Desteeg
7555;423;4.35;52.0167;0;Delft
7556;424;6.91667;53.3333;0;Delfzijl
7557;426;4.28333;51.7167;0;DenBommel
7558;427;5.31667;51.6833;0;DenBosch
7559;429;4.8;53.05;0;DenBurg
7560;432;4.3;52.0833;0;DenHaag
7561;435;4.76667;52.9667;0;DenHelder
7562;438;4.81667;51.6667;0;DenHout
7563;439;6.28333;52.5667;0;DenHulst
7564;442;7;52.3833;0;Denekamp
7565;443;5.78333;51.4667;0;Deurne
7566;446;6.16667;52.2667;0;Deventer
7567;464;6.15;52.0167;0;Doesburg
7568;465;6.3;52.9667;0;Doetinchem
7569;470;3.5;51.5667;0;Domburg
7570;473;4.93333;51.6167;0;Dongen
7571;477;5.35;52.0333;0;Doorn
7572;480;5.78333;51.9667;0;Doorwerth
7573;481;4.66667;51.8;0;Dordrecht
7574;483;4.85;51.5833;0;Dorst
7575;485;6.1;53.1;0;Drachten
7576;487;3.98333;51.6833;0;Dreischor
7577;490;5.28333;52.05;0;Driebergen
7578;493;4.63333;52.45;0;Driehuis
7579;501;4.81667;51.7;0;Drimmelen
7580;506;5.73333;52.5167;0;Dronten
7581;513;4.7;51.8;0;Dubbeldam
7582;519;4.96667;51.7333;0;Dussen
7583;522;5.86667;51.1;0;Echt
7584;524;5.8;52.8667;0;Echten
7585;525;6.41667;52.7167;0;Echten(D)
7586;527;5.45;51.9667;0;EckenWiel
7587;530;5.66667;52.0333;0;Ede
7588;531;5.58333;52.0667;0;Ederveen
7589;535;6.23333;52.1667;0;Eefde
7590;536;6.56667;53.1333;0;Eelde
7591;539;5.31667;52.1833;0;Eempolder
7592;543;6.06667;52.1;0;Eerbeek
7593;552;5.05;51.7333;0;Eethen
7594;556;4.65;52.6167;0;EgmondaandenHoef
7595;557;4.63333;52.6167;0;EgmondaanZee
7596;559;6.65;52.1;0;Eibergen
7597;561;5.46667;51.45;0;Eindhoven
7598;570;6.08333;52.2333;0;Ellecom
7599;571;3.81667;51.7333;0;ellemeet
7600;578;5.78333;52.2833;0;Elspeet
7601;579;5.48333;51.9833;0;Elst
7602;582;6.9;52.7833;0;Emmen
7603;586;5.33333;51.7333;0;Empel
7604;590;5.28333;52.7;0;Enkhuizen
7605;592;6.9;52.2333;0;Enschede
7606;597;5.98333;52.35;0;Epe
7607;604;5.15;51.4667;0;Esbeek
7608;610;4.63333;51.5667;0;Etten-Leur
7609;613;5.73333;51.8667;0;Ewijk
7610;625;7.1;53.2;0;Finsterwolde
7611;633;5.53333;53.1833;0;Franeker
7612;634;6.18333;52.85;0;Frederiksoord
7613;641;5.71667;52.2333;0;Garderen
7614;648;6.78333;52.9667;0;Gasselte
7615;651;6.66667;53.0333;0;Gasteren
7616;658;6.53333;52.1333;0;Geesteren
7617;659;6.73333;52.4167;0;Geesteren(G)
7618;661;5.28333;51.8833;0;Geldermalsen
7619;663;5.83333;50.9667;0;Geleen
7620;671;5.98333;51.7;0;Gennep
7621;674;5.75;50.9167;0;Geulle
7622;690;4.78333;51.55;0;Ginneken
7623;693;6.63333;53.1333;0;Glimmen
7625;696;3.88333;51.5;0;Goes
7626;697;5.06667;51.5167;0;Goirle
7627;699;4.96667;51.8333;0;Gorinchem
7628;700;4.96667;51.8333;0;Gorkum
7629;701;6.05;53;0;Gorredijk
7630;702;6.2;52.2;0;Gorssel
7631;704;4.71667;52.0167;0;Gouda
7632;723;3.5;51.3833;0;Groede
7633;726;6.61667;52.0333;0;Groenlo
7634;727;6.05;50.9167;0;Groenstraat
7635;732;6.56667;53.2167;0;Groningen
7636;733;5.73333;50.8;0;Gronsveld
7637;737;4.81667;51.9333;0;Groot-Ammers
7638;751;6.75;52.15;0;Haaksbergen
7639;753;3.73333;51.7;0;Haamstede
7640;756;4.63333;52.3833;0;Haarlem
7641;769;4.26667;51.5333;0;Halsteren
7642;777;5.86667;51.6833;0;Haps
7643;778;5.93333;53.2167;0;Hardegarijp
7644;779;6.63333;52.5667;0;Hardenberg
7645;780;5.63333;52.35;0;Harderwijk
7646;782;5.58333;51.8;0;Haren
7647;784;6.63333;53.15;0;Harenermolen
7648;789;6.7;53.2167;0;Harkstede
7649;790;5.43333;53.1667;0;Harlingen
7650;798;6.08333;52.4833;0;Hattem
7651;803;6.23333;52.7667;0;Havelte
7652;805;4.6;52.1;0;Hazerswoude-Dorp
7653;812;4.68333;52.5167;0;Heemskerk
7654;813;4.61667;52.3667;0;Heemstede
7655;816;6.05;52.3833;0;Heerde
7656;817;5.93333;52.95;0;Heerenveen
7657;822;5.98333;50.8833;0;Heerlen
7658;823;5.95;50.9167;0;Heerlerheide
7659;824;5.53333;51.7333;0;Heesch
7660;826;5.46667;51.65;0;Heeswijk-Dinther
7661;842;4.46667;51.8333;0;Heinenoord
7662;847;6;51.3167;0;Helden
7663;853;5.66667;51.4833;0;Helmond
7664;856;4.83333;52.4167;0;Hembrug
7665;858;5.7;51.9333;0;Hemmen
7666;859;4.65;51.85;0;Hendrik-Ido-Ambacht
7667;860;6.3;52.05;0;Hengelo(G)
7668;861;6.8;52.2667;0;Hengelo(O)
7669;885;5.13333;51.7333;0;Heusden
7670;895;4.46667;51.95;0;Hillegersberg
7671;896;4.58333;52.2833;0;Hillegom
7672;898;5.18333;52.2333;0;Hilversum
7673;905;4.13333;51.9833;0;HoekvanHolland
7674;906;5.88333;52.1167;0;Hoenderloo
7675;914;5.11667;52.2;0;Hogendoorn
7676;916;6.53333;52.7;0;Hollandscheveld
7677;917;5.65;53.4333;0;Hollum
7678;926;4.7;52.3;0;Hoofddorp
7679;937;6.5;52.7333;0;Hoogeveen
7680;938;6.76667;53.1667;0;Hoogezand
7681;939;6.55;52.9167;0;Hooghalen
7682;940;5.18333;52.7;0;Hoogkarspel
7683;945;4.58333;52.1667;0;Hoogmade
7684;946;4.35;51.8667;0;Hoogvliet
7685;949;5.06667;52.65;0;Hoorn
7686;956;4.9;51.65;0;Horst
7687;970;5.23333;52.3;0;Huizen
7688;972;5.78333;53.2;0;Huizum-Leeuwarden
7689;977;4.05;51.2833;0;Hulst
7690;985;5.63333;53.0167;0;Ijlst
7691;986;4.6;52.45;0;Ijmuiden
7692;990;3.61667;51.3167;0;Ijzendijke
7693;994;5.48333;51.95;0;Ingen
7694;1006;5.8;52.9667;0;Joure
7695;1010;5.08333;52.0333;0;Jutphaas
7696;1019;4.9;52.1167;0;Kamerik
7697;1020;5.91667;52.5667;0;Kampen
7698;1022;3.71667;51.5833;0;Kamperland
7699;1026;3.95;51.4833;0;Kapelle
7700;1028;3.88333;51.5667;0;Kats
7701;1030;4.41667;52.2;0;Katwijk
7702;1031;4.41667;52.2;0;KatwijkaandeRijn
7703;1032;4.4;52.2;0;KatwijkaanZee
7704;1039;5.38333;51.9;0;Kerk-Avezaath
7705;1044;6.06667;50.8833;0;Kerkrade
7706;1047;5.4;51.8;0;Kessel
7707;1061;6.98333;52.7333;0;Klazienaveen
7708;1070;3.91667;51.5;0;Kloetinge
7709;1077;5.35;51.4;0;Knegsel
7710;1083;5.51667;52.9;0;Kolderwolde
7711;1102;3.8;51.5667;0;Kortgene
7712;1105;3.56667;51.4833;0;Koudekerke
7713;1108;4.11667;51.4333;0;Krabbendijke
7714;1127;6.06667;52.0833;0;Laag-Soeren
7715;1132;4.7;51.7;0;LageZwaluwe
7716;1148;5.23333;52.25;0;Laren
7717;1149;6.36667;52.2;0;Laren(NH)
7718;1161;5.43333;52.0167;0;Leersum
7719;1162;5.78333;53.2;0;Leeuwarden
7720;1165;4.5;52.1667;0;Leiden
7721;1167;4.4;52.0833;0;Leidschendam
7722;1176;5.86667;51.85;0;Lent
7723;1182;5.43333;52.1333;0;Leusden-Centrum
7724;1191;6.4;52.8333;0;Lhee
7725;1201;5.81667;51.4167;0;Liessel
7726;1211;4.91667;52.0667;0;Linschoten
7727;1213;6.08333;53.0167;0;Lippenhuizen
7728;1214;4.56667;52.2667;0;Lisse
7729;1219;6.13333;51.8667;0;Lobith
7730;1220;6.43333;52.1667;0;Lochem
7731;1221;5.01667;52.2167;0;Loenen
7732;1233;4.25;52.05;0;Loosduinen
7733;1237;7.01667;52.2667;0;Losser
7734;1240;5.61667;52.0833;0;Lunteren
7735;1242;5.2;52.6833;0;Lutjebroek
7736;1253;5.4;52.0667;0;Maarsbergen
7737;1254;5.03333;52.15;0;Maarssen
7738;1255;5.18333;52.15;0;Maartensdijk
7739;1256;5.73333;50.9833;0;Maasband
7740;1261;4.21667;51.9667;0;Maasdijk
7741;1263;4.26667;51.9333;0;Maasland
7742;1266;5.68333;50.85;0;Maastricht
7743;1270;5.4;53.05;0;Makkum
7744;1271;5.85;51.7833;0;Malden
7745;1285;6.6;52.1667;0;Markvelde
7746;1289;5.43333;51.9667;0;Maurik
7747;1292;5.1;52.7667;0;Medemblik
7748;1298;5.75;50.8833;0;Meerssen
7749;1299;5.4;51.4167;0;Meerveldhoven
7750;1312;6.18333;52.7;0;Meppel
7751;1318;6.03333;51.45;0;Meterik
7752;1324;3.61667;51.5;0;Middelburg
7753;1325;4.16667;51.7667;0;Middelharnis
7754;1326;5.01667;52.5333;0;Middelie
7755;1331;6.65;53.35;0;Middelstum
7756;1332;4.91667;52.55;0;Middenbeemster
7757;1333;5;52.8167;0;Middenmeer
7758;1336;7;53.2;0;Midwolda
7759;1339;5.61667;51.45;0;Mierlo
7760;1341;5.63333;51.4667;0;Mierlo-hout
7761;1361;4.18333;52.0167;0;monster
7762;1363;5.95;51.1333;0;Montfort
7763;1364;5.88333;51.75;0;Mook
7764;1366;5.76667;50.9167;0;Moorveld
7765;1369;5.06667;52.3333;0;Muiden
7766;1378;4.2;51.9833;0;Naaldwijk
7767;1379;5.16667;52.3;0;Naarden
7768;1386;5.75;51.2833;0;Nederweert
7769;1387;6.61667;52.1333;0;Neede
7770;1390;5.81667;50.9667;0;Neerbeek
7771;1391;5.81667;51.8333;0;Neerbosch
7772;1403;4.88333;52.75;0;Niedorp
7773;1420;6.96667;53.0833;0;NieuwePekela
7774;1445;5.18333;51.7;0;Nieuwkuijk
7775;1446;3.66667;51.4833;0;Nieuwland
7776;1468;6.03333;53.15;0;Nijega
7777;1470;6.16667;52.8333;0;Nijensleek
7778;1474;5.48333;52.2333;0;Nijkerk
7779;1478;5.85;51.8333;0;Nijmegen
7780;1481;6.46667;52.3667;0;Nijverdal
7781;1498;4.81667;52.7;0;Noord-Scharwoude
7782;1502;4.43333;52.2333;0;Noordwijk
7783;1506;4.5;52.2667;0;Noordwijkerhout
7784;1513;6.3;53.15;0;Nuis
7785;1514;5.43333;51.7167;0;Nuland
7786;1515;4.45;51.7333;0;Numansdorp
7787;1517;5.88333;50.9167;0;Nuth
7788;1527;4.46667;52.1833;0;Oegstgeest
7789;1542;5.9;52.45;0;Oldebroek
7790;1548;6.93333;52.3;0;Oldenzaal
7791;1554;6.43333;52.5167;0;Ommen
7792;1563;3.5;51.3333;0;Oostburg
7793;1567;5.85;52.45;0;Oostendorp
7794;1568;5.83333;51.9833;0;Oosterbeek
7795;1575;6.71667;52.7667;0;Oosterhesselen
7796;1576;4.86667;51.65;0;Oosterhout
7797;1578;5.96667;52.2;0;Oosterhuizen-Apeldoorn
7798;1583;6.06667;53.1833;0;Oostermeer-Hoogzand
7799;1586;5.88333;52.4667;0;Oosterwolde
7800;1587;6.3;52.9833;0;Oosterwolde(F)
7801;1590;3.55;51.5667;0;Oostkapelle
7802;1593;6.16667;53.3667;0;Oostmahorn
7803;1596;3.6;51.4667;0;Oost-Souburg
7804;1597;5.06667;53.3;0;Oost-Vlieland
7805;1598;4.11667;51.9167;0;Oostvoorne
7806;1604;6.06667;53.1333;0;Opeinde
7807;1610;5.88333;51.6;0;Oploo
7808;1629;4.46667;51.5833;0;OudGastel
7809;1632;6.38333;52.6167;0;Oud-Avereest
7810;1633;4.41667;51.8333;0;Oud-Beijerland
7811;1638;4.63333;52.2167;0;OudeWetering
7812;1641;6;53.1167;0;Oudega(F)
7813;1642;5.86667;52.95;0;Oudehaske
7814;1645;4.51667;51.5833;0;Oudenbosch
7815;1648;4.88333;52.7167;0;Oude-Niedorp
7816;1654;6.83333;53.4333;0;Oudeschip
7817;1658;4.88333;52.0333;0;Oudewater
7818;1660;4.81667;52.7167;0;Oudkarspel
7819;1663;5.1;52.2167;0;Oud-Loosdrecht
7820;1668;5.06667;52.1333;0;Oud-Zuilen
7821;1671;5.8;51.7667;0;Overasselt
7822;1679;4.61667;52.4;0;Overveen
7823;1686;5.98333;51.3333;0;Panningen
7824;1692;6.55;53.15;0;Paterswolde
7825;1695;6.5;53.15;0;Peize
7826;1698;4.66667;52.7667;0;Petten
7827;1715;6.03333;51.1167;0;Posterholt
7828;1724;5.6;52.2667;0;Putten
7829;1729;6.28333;52.3833;0;Raalte
7830;1741;5.65;51.8;0;Ravenstein
7831;1745;4.7;52.05;0;Reeuwijk-Dorp
7832;1747;6.73333;52.1;0;Rekken
7833;1749;5.73333;51.9833;0;Renkum
7834;1759;5.58333;51.95;0;Rhenen
7835;1780;4.31667;52.05;0;Rijswijk
7836;1781;5.03333;51.8;0;Rijswijk(B)
7837;1787;4.06667;51.8833;0;Rockanje
7838;1788;6.43333;53.1333;0;Roden
7839;1791;6;51.2;0;Roermond
7840;1793;6.65;52.9833;0;Rolde
7841;1797;4.46667;51.5333;0;Roosendaal
7842;1800;5.36667;51.7167;0;Rosmalen
7843;1805;4.48333;51.9167;0;Rotterdam
7844;1809;5.96667;52;0;Rozendaal
7845;1812;6.36667;52.7667;0;Ruinen
7846;1821;6.45;52.0833;0;Ruurlo
7847;1822;4.96667;52.35;0;sGravenland
7848;1823;6.25;51.8833;0;sHeerenberg
7849;1828;4.63333;52.4333;0;Santpoort-Noord
7850;1830;6.8;53.1667;0;Sappemeer
7851;1832;4.51667;52.2167;0;Sassenheim
7852;1833;6.53333;53.2833;0;Sauwerd
7853;1836;6.01667;50.9;0;Schaesberg
7854;1838;4.8;52.8;0;Schagen
7855;1848;5;52.6167;0;Scharwoude
7856;1853;5.11667;52.6333;0;Schellinkhout
7857;1862;4.28333;52.1;0;Scheveningen
7858;1864;4.4;51.9167;0;Schiedam
7859;1865;6.15;53.4833;0;Schiermonnikoog
7860;1869;5.83333;50.9;0;Schimmert
7861;1870;5.86667;50.85;0;SchinopGeul
7862;1871;5.88333;50.9333;0;Schinnen
7863;1876;6.88333;52.6667;0;Schoonebeek
7864;1893;4.55;51.55;0;Seppe
7865;1897;5.5;53.2167;0;Sexbierum
7866;1898;5.11667;52.25;0;s-Graveland
7867;1900;4.3;52.0833;0;s-Gravenhage
7868;1903;4.16667;52;0;s-Gravenzande
7869;1907;6.25;51.8667;0;s-Heerenberg
7870;1911;5.83333;50.85;0;Sibbe
7871;1916;6.21667;53.1;0;Siegerswoude
7872;1923;5.65;53.2833;0;SintAnnaparochie
7873;1924;5.61667;53.2667;0;SintJacobiparochie
7874;1925;4.75;52.7667;0;SintMaarten
7875;1926;5.36667;51.6333;0;SintMichelsgestel
7876;1927;5.75;52.9333;0;SintNicolaasga
7877;1928;5.46667;51.5667;0;SintOedenrode
7878;1931;5.86667;51;0;Sittard
7879;1934;4.96667;51.8;0;Sleeuwijk
7880;1936;4.78333;51.8167;0;Sliedrecht
7881;1938;5.8;51.8833;0;Slijk-Ewijk
7882;1943;5.63333;52.9;0;Sloten-Gaasterland
7883;1944;3.4;51.3167;0;Sluis
7884;1945;3.4;51.3167;0;SluisSt.Kruis
7885;1946;3.83333;51.2667;0;Sluiskil
7886;1949;5.66667;53.0333;0;Sneek
7887;1953;5.3;52.1833;0;Soestdijk
7888;1955;5.28333;52.1167;0;Soesterberg
7889;1956;5.7;51.3833;0;Someren
7890;1961;4.68333;52.4167;0;Spaarndam
7891;2004;6.21667;52.65;0;Staphorst
7892;2007;5.35;52.8833;0;Staveren
7893;2008;5.35;52.8833;0;Stavoren
7894;2016;6.13333;52.7833;0;Steenwijk
7895;2021;5.75;50.9667;0;Stein
7896;2022;4.01667;51.8;0;Stellendam
7897;2041;6;53.1833;0;Suameer
7898;2052;5.88333;52.4167;0;tHarde
7899;2057;4.76667;52.8333;0;tZand
7900;2058;6.76667;53.3667;0;tZandt
7901;2066;7.06667;52.8833;0;TerApel
7902;2072;6.36667;51.9167;0;Terborg
7903;2073;4.75;51.6333;0;Terheijden
7904;2078;3.83333;51.3333;0;Terneuzen
7905;2079;5.35;53.4;0;Terschelling
7906;2081;6.03333;50.8667;0;Terwinselen
7907;2083;6.05;53.0167;0;Terwispel
7908;2085;4.81667;51.6167;0;Teteringen
7909;2087;4.76667;53.1;0;Texel
7910;2091;5.43333;51.8833;0;Tiel
7911;2099;5.06667;51.5667;0;Tilburg
7912;2112;5.26667;51.9;0;Tricht
7913;2120;6.1;52.25;0;Twello
7914;2124;6.61667;53.0833;0;Tynaarlo
7915;2127;5.55;53.2333;0;Tzummarum
7916;2129;5.93333;50.85;0;Ubachsberg
7917;2133;5.61667;51.6667;0;Uden
7918;2136;5.95;52.1833;0;Ugchelen
7919;2139;4.71667;52.5333;0;Uitgeest
7920;2142;6.73333;53.4167;0;Uithuizermeeden
7921;2145;5.78333;50.9;0;Ulestraten
7922;2148;6.33333;53.35;0;Ulrum
7923;2156;5.11667;52.1;0;Utrecht
7924;2157;6.03333;50.7667;0;Vaals
7925;2159;5.96667;52.2833;0;Vaassen
7926;2161;4.43333;52.1833;0;Valkenburg
7927;2163;5.46667;51.35;0;Valkenswaard
7928;2164;6.88333;52.8333;0;Valthe
7929;2169;6.46667;51.95;0;Varsseveld
7930;2174;6.88333;53.1;0;Veendam
7931;2175;5.55;52.0167;0;Veenendaal
7932;2183;5.53333;51.6167;0;Veghel
7933;2186;5.4;51.4167;0;Veldhoven
7934;2190;5.96667;52;0;Velp
7935;2191;4.63333;52.4667;0;Velsen-Noord
7936;2204;6;51.6;0;Vierlingsbeek
7937;2207;5.96667;50.7833;0;Vijlen
7938;2209;5.46667;51.7;0;Vinkel
7939;2213;4.33333;51.9;0;Vlaardingen
7940;2214;7.1;53.0333;0;Vlagtwedde
7941;2215;6.21667;52.8667;0;Vledder
7942;2220;3.56667;51.45;0;Vlissingen
7943;2225;4.58333;52.3167;0;Vogelenzang
7944;2229;5.95;52.6833;0;Vollenhove
7945;2230;4.36667;52.0667;0;Voorburg
7946;2233;4.16667;51.8667;0;Voorne
7947;2235;6.05;51.1;0;Voorst
7948;2237;5.6;52.1833;0;Voorthuizen
7949;2239;6.31667;52.1;0;Vorden
7950;2242;5.03333;52.2333;0;Vreeland
7951;2246;6.61667;52.4167;0;Vriezenveen
7952;2251;5.3;51.65;0;Vught
7953;2254;5.06667;51.6833;0;Waalwijk
7954;2265;5.68333;51.9667;0;Wageningen
7955;2271;6.08333;52.4333;0;Wapenveld
7956;2274;6.56667;53.3833;0;Warffum
7957;2279;4.51667;52.2;0;Warmond
7958;2281;6.23333;52.15;0;Warnsveld
7959;2285;4.41667;52.15;0;Wassenaar
7960;2288;3.55;51.3167;0;Waterlandkerkje
7961;2298;5.05;52.3;0;Weesp
7962;2301;6.21667;51.9667;0;Wehl
7963;2306;5.2;51.75;0;Well
7964;2310;4;51.5167;0;Wemeldinge
7966;2317;4.9;52.5833;0;Westbeemster
7967;2329;4.93333;52.8833;0;Westerland
7968;2334;3.45;51.5333;0;Westkapelle
7969;2339;5.13333;52.6833;0;Westwoud
7970;2344;6;52.4667;0;Wezep
7971;2351;5.03333;52.85;0;Wieringermeer
7972;2361;4.6;52.5;0;WijkaanZee
7973;2368;6.51667;52.8167;0;Wijster
7974;2370;6.86667;53.0833;0;Wildervank
7975;2371;3.9;51.5333;0;Wilhelminadorp
7976;2380;5.96667;52.5333;0;Wilsum
7977;2382;6.13333;52.45;0;Windesheim
7978;2385;7.03333;53.1333;0;Winschoten
7979;2387;5.63333;53.15;0;Winsum
7980;2390;6.71667;51.9833;0;Winterswijk
7981;2393;3.75;51.5833;0;Wissenkerke
7982;2399;6.75;53.2833;0;Wittewierum
7983;2401;4.88333;52.0833;0;Woerden
7984;2408;3.81667;51.5333;0;Wolphaartsdijk
7985;2409;6;52.8833;0;Wolvega
7986;2414;4.81667;52.5;0;Wormer
7987;2415;4.81667;52.4833;0;Wormerveer
7988;2417;5.41667;52.0833;0;Woudenberg
7989;2422;5.53333;53.0333;0;Wymbritseradiel
7990;2428;4.83333;52.4333;0;Zaandam
7991;2430;4.81667;52.4667;0;Zaanstad
7992;2432;5.25;51.8;0;Zaltbommel
7993;2440;6.26667;51.9;0;Zeddam
7994;2449;5.25;52.1;0;Zeist
7995;2452;5.7;51.9333;0;Zetten
7996;2457;4.58333;52.0167;0;Zevenhuizen
7997;2459;3.93333;51.65;0;Zierikzee
7998;2467;4.48333;52.05;0;Zoetermeer
7999;2472;3.48333;51.5;0;Zoutelande
8000;2474;6.9;52.75;0;Zuidbarge
8001;2476;6.86667;53.1667;0;Zuidbroek
8002;2484;4.95;52.5167;0;Zuidoostbeemster
8003;2488;6.43333;52.6667;0;Zuidwolde
8004;2490;3.45;51.3333;0;Zuidzande
8005;2495;6.2;52.15;0;Zutphen
8006;2504;7.05;52.7167;0;Zwartemeer
8007;2507;6.73333;52.8;0;Zweeloo
8008;2509;4.63333;51.8167;0;Zwijndrecht
8009;2511;6.1;52.5167;0;Zwolle
