PEP_ID;National_ID;LON;LAT;ALT;NAME
8427;55248;-4.117;50.383;-1;     55248
8428;55249;-4.117;50.383;-1;     55249
8429;55253;-4.05;50.383;-1;     55253
8430;55269;-3.833;50.383;-1;     55269
8431;55289;-3.55;50.383;-1;     55289
8432;55291;-3.517;50.383;-1;     55291
8433;55292;-3.5;50.383;-1;     55292
8434;56196;-4.867;50.367;-1;     56196
8435;56227;-4.417;50.383;-1;     56227
8436;56247;-4.133;50.383;-1;     56247
8437;56248;-4.117;50.383;-1;     56248
8438;56255;-4.033;50.383;-1;     56255
8439;56259;-3.967;50.4;-1;     56259
8440;56262;-3.933;50.383;-1;     56262
8441;56263;-3.917;50.383;-1;     56263
8442;56267;-3.867;50.4;-1;     56267
8443;56268;-3.833;50.4;-1;     56268
8444;56278;-3.7;50.4;-1;     56278
8445;56291;-3.517;50.4;-1;     56291
8447;57261;-3.95;50.4;-1;     57261
8449;57289;-3.55;50.4;-1;     57289
8450;58117;-5.967;50.367;-1;     58117
8451;58205;-4.733;50.383;-1;     58205
8452;58241;-4.217;50.4;-1;     58241
8453;58242;-4.217;50.4;-1;     58242
8454;58245;-4.167;50.4;-1;     58245
8455;58248;-4.133;50.4;-1;     58248
8456;58273;-3.783;50.417;-1;     58273
8457;58286;-3.583;50.417;-1;     58286
8458;58289;-3.55;50.417;-1;     58289
8459;59198;-4.833;50.4;-1;     59198
8460;59210;-4.667;50.4;-1;     59210
8461;59212;-4.633;50.4;-1;     59212
8462;59245;-4.167;50.417;-1;     59245
8463;59250;-4.1;50.417;-1;     59250
8464;59257;-4;50.417;-1;     59257
8465;59259;-3.967;50.417;-1;     59259
8466;60178;-5.117;50.4;-1;     60178
8467;60187;-4.983;50.4;-1;     60187
8469;60247;-4.133;50.433;-1;     60247
8470;60249;-4.117;50.417;-1;     60249
8471;60270;-3.817;50.433;-1;     60270
8472;60271;-3.8;50.433;-1;     60271
8473;60279;-3.683;50.433;-1;     60279
8474;60287;-3.567;50.433;-1;     60287
8475;61220;-4.517;50.433;-1;     61220
8476;61246;-4.15;50.433;-1;     61246
8478;61248;-4.133;50.433;-1;     61248
8479;61251;-4.083;50.433;-1;     61251
8480;61272;-3.783;50.433;-1;     61272
8481;61278;-3.7;50.433;-1;     61278
8482;61280;-3.667;50.45;-1;     61280
8483;61286;-3.583;50.433;-1;     61286
8484;61287;-3.583;50.45;-1;     61287
8485;61288;-3.567;50.45;-1;     61288
8486;62183;-5.033;50.417;-1;     62183
8487;62187;-4.983;50.433;-1;     62187
8488;62201;-4.783;50.433;-1;     62201
8489;62234;-4.333;50.45;-1;     62234
8491;62288;-3.567;50.45;-1;     62288
8492;62289;-3.55;50.45;-1;     62289
8493;63228;-4.4;50.433;-1;     63228
8494;63229;-4.383;50.45;-1;     63229
8495;63239;-4.25;50.45;-1;     63239
8496;63254;-4.05;50.45;-1;     63254
8497;63277;-3.717;50.467;-1;     63277
8498;63286;-3.583;50.467;-1;     63286
8499;63289;-3.55;50.467;-1;     63289
8500;64203;-4.75;50.45;-1;     64203
8501;64221;-4.517;50.45;-1;     64221
8502;64224;-4.467;50.45;-1;     64224
8503;64231;-4.367;50.45;-1;     64231
8504;64236;-4.3;50.467;-1;     64236
8505;64247;-4.15;50.467;-1;     64247
8506;64287;-3.583;50.467;-1;     64287
8507;64290;-3.533;50.467;-1;     64290
8508;64292;-3.5;50.467;-1;     64292
8509;65187;-4.983;50.45;-1;     65187
8510;65188;-4.967;50.45;-1;     65188
8513;65248;-4.133;50.467;-1;     65248
8514;65250;-4.1;50.467;-1;     65250
8515;65272;-3.783;50.483;-1;     65272
8516;65291;-3.533;50.483;-1;     65291
8517;66126;-5.85;50.433;-1;     66126
8518;66205;-4.733;50.467;-1;     66205
8519;66273;-3.783;50.483;-1;     66273
8521;66283;-3.633;50.483;-1;     66283
8522;66289;-3.55;50.483;-1;     66289
8523;67206;-4.717;50.467;-1;     67206
8524;67210;-4.667;50.483;-1;     67210
8525;67247;-4.15;50.483;-1;     67247
8526;67251;-4.083;50.483;-1;     67251
8527;67287;-3.583;50.5;-1;     67287
8528;67288;-3.567;50.5;-1;     67288
8529;67291;-3.517;50.5;-1;     67291
8531;68244;-4.183;50.5;-1;     68244
8533;68253;-4.05;50.5;-1;     68253
8534;69219;-4.533;50.5;-1;     69219
8535;69220;-4.533;50.5;-1;     69220
8536;69239;-4.25;50.5;-1;     69239
8537;69250;-4.1;50.517;-1;     69250
8538;69251;-4.083;50.5;-1;     69251
8539;69285;-3.6;50.517;-1;     69285
8540;69289;-3.55;50.517;-1;     69289
8541;69291;-3.517;50.517;-1;     69291
8542;70119;-5.95;50.467;-1;     70119
8543;70187;-4.983;50.5;-1;     70187
8544;70189;-4.967;50.5;-1;     70189
8545;70233;-4.35;50.517;-1;     70233
8546;70242;-4.217;50.517;-1;     70242
8547;70253;-4.067;50.517;-1;     70253
8548;70285;-3.617;50.533;-1;     70285
8549;70286;-3.6;50.517;-1;     70286
8550;70287;-3.583;50.517;-1;     70287
8551;70288;-3.567;50.517;-1;     70288
8552;70368;-2.433;50.533;-1;     70368
8553;71192;-4.917;50.5;-1;     71192
8554;71199;-4.817;50.517;-1;     71199
8555;71211;-4.65;50.517;-1;     71211
8556;71227;-4.417;50.517;-1;     71227
8557;71241;-4.217;50.517;-1;     71241
8558;71281;-3.667;50.533;-1;     71281
8559;71283;-3.633;50.533;-1;     71283
8560;71284;-3.617;50.533;-1;     71284
8561;71285;-3.6;50.533;-1;     71285
8562;71289;-3.55;50.533;-1;     71289
8563;72208;-4.7;50.517;-1;     72208
8564;72249;-4.117;50.533;-1;     72249
8565;72273;-3.783;50.533;-1;     72273
8566;72287;-3.583;50.533;-1;     72287
8567;72292;-3.517;50.533;-1;     72292
8568;73199;-4.817;50.533;-1;     73199
8570;73235;-4.3;50.533;-1;     73235
8571;73236;-4.3;50.533;-1;     73236
8572;73258;-4;50.55;-1;     73258
8573;73287;-3.583;50.55;-1;     73287
8574;73290;-3.533;50.55;-1;     73290
8575;73293;-3.5;50.55;-1;     73293
8576;73294;-3.483;50.55;-1;     73294
8578;74186;-5;50.533;-1;     74186
8579;74204;-4.75;50.533;-1;     74204
8580;74247;-4.15;50.55;-1;     74247
8581;74286;-3.583;50.567;-1;     74286
8582;74291;-3.517;50.567;-1;     74291
8583;74294;-3.483;50.55;-1;     74294
8585;75191;-4.933;50.533;-1;     75191
8586;75197;-4.85;50.55;-1;     75197
8587;75208;-4.7;50.55;-1;     75208
8588;75295;-3.467;50.567;-1;     75295
8589;75450;-1.283;50.583;-1;     75450
8590;76257;-4;50.567;-1;     76257
8591;76271;-3.8;50.583;-1;     76271
8592;76281;-3.667;50.583;-1;     76281
8593;76295;-3.467;50.583;-1;     76295
8594;76388;-2.15;50.583;-1;     76388
8596;77280;-3.683;50.583;-1;     77280
8597;77295;-3.467;50.583;-1;     77295
8598;77296;-3.45;50.583;-1;     77296
8599;77366;-2.467;50.583;-1;     77366
8600;77367;-2.45;50.6;-1;     77367
8601;77402;-1.95;50.6;-1;     77402
8602;77452;-1.25;50.6;-1;     77452
8603;77454;-1.217;50.6;-1;     77454
8604;77456;-1.183;50.6;-1;     77456
8605;78250;-4.117;50.583;-1;     78250
8606;78281;-3.667;50.6;-1;     78281
8607;78292;-3.517;50.6;-1;     78292
8608;78294;-3.483;50.6;-1;     78294
8609;78368;-2.45;50.6;-1;     78368
8610;78398;-2.017;50.6;-1;     78398
8611;78399;-2;50.6;-1;     78399
8612;78400;-1.983;50.617;-1;     78400
8613;78402;-1.967;50.6;-1;     78402
8614;78403;-1.95;50.6;-1;     78403
8615;79160;-5.383;50.567;-1;     79160
8616;79207;-4.717;50.583;-1;     79207
8617;79224;-4.467;50.583;-1;     79224
8618;79249;-4.117;50.6;-1;     79249
8619;79275;-3.75;50.6;-1;     79275
8620;79286;-3.583;50.6;-1;     79286
8621;79287;-3.583;50.6;-1;     79287
8622;79365;-2.483;50.617;-1;     79365
8624;79402;-1.95;50.617;-1;     79402
8625;79448;-1.3;50.617;-1;     79448
8626;80200;-4.817;50.583;-1;     80200
8627;80206;-4.733;50.583;-1;     80206
8629;80282;-3.65;50.6;-1;     80282
8630;80365;-2.483;50.617;-1;     80365
8631;80367;-2.45;50.617;-1;     80367
8632;80368;-2.45;50.617;-1;     80368
8634;80402;-1.967;50.633;-1;     80402
8635;80444;-1.35;50.617;-1;     80444
8636;80457;-1.167;50.617;-1;     80457
8637;81208;-4.7;50.6;-1;     81208
8638;81222;-4.5;50.6;-1;     81222
8639;81253;-4.067;50.617;-1;     81253
8640;81301;-3.383;50.617;-1;     81301
8641;81306;-3.317;50.633;-1;     81306
8642;81368;-2.433;50.633;-1;     81368
8643;81369;-2.417;50.633;-1;     81369
8644;81381;-2.267;50.633;-1;     81381
8645;81396;-2.05;50.633;-1;     81396
8646;81453;-1.233;50.633;-1;     81453
8647;81457;-1.183;50.633;-1;     81457
8648;81458;-1.167;50.633;-1;     81458
8649;82306;-3.317;50.633;-1;     82306
8651;82369;-2.433;50.633;-1;     82369
8652;82457;-1.183;50.633;-1;     82457
8653;83206;-4.733;50.617;-1;     83206
8655;83272;-3.8;50.633;-1;     83272
8656;83277;-3.717;50.633;-1;     83277
8657;83302;-3.367;50.633;-1;     83302
8658;83360;-2.55;50.65;-1;     83360
8659;83367;-2.45;50.65;-1;     83367
8660;83370;-2.417;50.65;-1;     83370
8661;83371;-2.4;50.65;-1;     83371
8662;83393;-2.083;50.65;-1;     83393
8663;83440;-1.417;50.65;-1;     83440
8664;83448;-1.3;50.65;-1;     83448
8665;83458;-1.167;50.65;-1;     83458
8666;84284;-3.633;50.65;-1;     84284
8667;84294;-3.483;50.65;-1;     84294
8668;84299;-3.417;50.65;-1;     84299
8669;84306;-3.317;50.65;-1;     84306
8670;84380;-2.267;50.667;-1;     84380
8671;84395;-2.05;50.667;-1;     84395
8672;84458;-1.167;50.65;-1;     84458
8673;85232;-4.367;50.65;-1;     85232
8674;85297;-3.45;50.65;-1;     85297
8676;85458;-1.167;50.667;-1;     85458
8677;86214;-4.617;50.65;-1;     86214
8678;86234;-4.333;50.65;-1;     86234
8679;86252;-4.083;50.65;-1;     86252
8680;86285;-3.617;50.667;-1;     86285
8681;86354;-2.633;50.683;-1;     86354
8682;86381;-2.25;50.683;-1;     86381
8683;86387;-2.167;50.683;-1;     86387
8684;86431;-1.55;50.667;-1;     86431
8685;86432;-1.533;50.683;-1;     86432
8686;86433;-1.517;50.683;-1;     86433
8687;86435;-1.483;50.683;-1;     86435
8688;86442;-1.383;50.683;-1;     86442
8689;87240;-4.25;50.667;-1;     87240
8690;87270;-3.833;50.667;-1;     87270
8691;87301;-3.383;50.667;-1;     87301
8692;87312;-3.233;50.683;-1;     87312
8693;87366;-2.467;50.683;-1;     87366
8694;87373;-2.367;50.683;-1;     87373
8695;87375;-2.333;50.683;-1;     87375
8696;87386;-2.183;50.683;-1;     87386
8697;87391;-2.1;50.683;-1;     87391
8698;87392;-2.1;50.683;-1;     87392
8699;87433;-1.517;50.683;-1;     87433
8700;87460;-1.133;50.683;-1;     87460
8701;88267;-3.867;50.683;-1;     88267
8702;88282;-3.667;50.683;-1;     88282
8703;88296;-3.45;50.683;-1;     88296
8704;88297;-3.433;50.683;-1;     88297
8705;88300;-3.4;50.683;-1;     88300
8706;88312;-3.233;50.683;-1;     88312
8707;88376;-2.317;50.7;-1;     88376
8708;88391;-2.1;50.7;-1;     88391
8709;88437;-1.467;50.7;-1;     88437
8710;88449;-1.3;50.683;-1;     88449
8711;88450;-1.283;50.683;-1;     88450
8712;88462;-1.1;50.7;-1;     88462
8713;88464;-1.083;50.683;-1;     88464
8714;89225;-4.467;50.683;-1;     89225
8715;89253;-4.067;50.683;-1;     89253
8716;89266;-3.883;50.683;-1;     89266
8717;89271;-3.817;50.683;-1;     89271
8718;89289;-3.55;50.7;-1;     89289
8719;89308;-3.283;50.7;-1;     89308
8720;89312;-3.233;50.7;-1;     89312
8721;89370;-2.4;50.7;-1;     89370
8722;89392;-2.1;50.7;-1;     89392
8723;89393;-2.083;50.7;-1;     89393
8724;89447;-1.317;50.7;-1;     89447
8725;89448;-1.3;50.7;-1;     89448
8726;89450;-1.283;50.7;-1;     89450
8727;90209;-4.683;50.683;-1;     90209
8728;90236;-4.317;50.683;-1;     90236
8729;90270;-3.817;50.7;-1;     90270
8730;90273;-3.783;50.7;-1;     90273
8731;90294;-3.5;50.7;-1;     90294
8732;90310;-3.267;50.717;-1;     90310
8733;90354;-2.633;50.717;-1;     90354
8734;90369;-2.417;50.717;-1;     90369
8735;90370;-2.417;50.717;-1;     90370
8736;90403;-1.933;50.717;-1;     90403
8737;90407;-1.883;50.717;-1;     90407
8738;90439;-1.433;50.717;-1;     90439
8739;90448;-1.3;50.717;-1;     90448
8740;90449;-1.3;50.717;-1;     90449
8741;90456;-1.2;50.717;-1;     90456
8742;90461;-1.117;50.7;-1;     90461
8743;90462;-1.1;50.717;-1;     90462
8744;91290;-3.533;50.7;-1;     91290
8745;91293;-3.5;50.717;-1;     91293
8747;91328;-3;50.717;-1;     91328
8748;91347;-2.733;50.717;-1;     91347
8749;91349;-2.7;50.717;-1;     91349
8750;91371;-2.4;50.717;-1;     91371
8751;91403;-1.95;50.717;-1;     91403
8752;91411;-1.833;50.717;-1;     91411
8753;91414;-1.783;50.717;-1;     91414
8755;91448;-1.3;50.717;-1;     91448
8756;91460;-1.133;50.717;-1;     91460
8757;91461;-1.117;50.717;-1;     91461
8758;92227;-4.433;50.717;-1;     92227
8759;92237;-4.283;50.717;-1;     92237
8760;92291;-3.517;50.717;-1;     92291
8761;92293;-3.5;50.717;-1;     92293
8762;92294;-3.483;50.717;-1;     92294
8764;92306;-3.317;50.717;-1;     92306
8765;92331;-2.967;50.733;-1;     92331
8766;92333;-2.933;50.733;-1;     92333
8767;92346;-2.75;50.733;-1;     92346
8768;92367;-2.45;50.733;-1;     92367
8769;92401;-1.983;50.733;-1;     92401
8770;92402;-1.967;50.733;-1;     92402
8771;92404;-1.933;50.733;-1;     92404
8772;92406;-1.9;50.733;-1;     92406
8773;92408;-1.883;50.733;-1;     92408
8774;92409;-1.867;50.733;-1;     92409
8775;92410;-1.85;50.733;-1;     92410
8776;92413;-1.8;50.733;-1;     92413
8777;92415;-1.783;50.733;-1;     92415
8778;92416;-1.75;50.733;-1;     92416
8779;92417;-1.75;50.733;-1;     92417
8780;92418;-1.733;50.733;-1;     92418
8781;92428;-1.583;50.733;-1;     92428
8782;92429;-1.583;50.733;-1;     92429
8783;92447;-1.317;50.733;-1;     92447
8784;92454;-1.233;50.717;-1;     92454
8785;92459;-1.15;50.733;-1;     92459
8786;93289;-3.55;50.733;-1;     93289
8787;93290;-3.55;50.733;-1;     93290
8788;93291;-3.533;50.733;-1;     93291
8789;93292;-3.517;50.733;-1;     93292
8790;93296;-3.467;50.733;-1;     93296
8791;93307;-3.3;50.733;-1;     93307
8793;93335;-2.9;50.733;-1;     93335
8794;93346;-2.75;50.733;-1;     93346
8795;93347;-2.733;50.733;-1;     93347
8796;93367;-2.45;50.733;-1;     93367
8797;93378;-2.3;50.733;-1;     93378
8798;93388;-2.167;50.733;-1;     93388
8799;93395;-2.067;50.75;-1;     93395
8800;93400;-2;50.75;-1;     93400
8801;93402;-1.967;50.733;-1;     93402
8802;93405;-1.917;50.733;-1;     93405
8803;93408;-1.867;50.733;-1;     93408
8804;93410;-1.85;50.733;-1;     93410
8805;93417;-1.75;50.75;-1;     93417
8806;93419;-1.717;50.733;-1;     93419
8807;93420;-1.7;50.733;-1;     93420
8808;93421;-1.683;50.75;-1;     93421
8809;93423;-1.667;50.733;-1;     93423
8810;93424;-1.633;50.733;-1;     93424
8811;93428;-1.583;50.733;-1;     93428
8812;93448;-1.3;50.75;-1;     93448
8813;93449;-1.3;50.733;-1;     93449
8814;93485;-0.783;50.733;-1;     93485
8815;93486;-0.767;50.733;-1;     93486
8816;94274;-3.783;50.733;-1;     94274
8817;94287;-3.583;50.733;-1;     94287
8818;94290;-3.533;50.733;-1;     94290
8819;94293;-3.5;50.733;-1;     94293
8820;94296;-3.467;50.75;-1;     94296
8821;94302;-3.383;50.75;-1;     94302
8822;94309;-3.283;50.75;-1;     94309
8823;94321;-3.1;50.75;-1;     94321
8824;94332;-2.95;50.75;-1;     94332
8825;94333;-2.933;50.75;-1;     94333
8826;94338;-2.85;50.75;-1;     94338
8827;94339;-2.85;50.75;-1;     94339
8829;94347;-2.733;50.75;-1;     94347
8830;94384;-2.217;50.75;-1;     94384
8831;94400;-1.983;50.75;-1;     94400
8832;94401;-1.983;50.75;-1;     94401
8833;94402;-1.95;50.75;-1;     94402
8834;94403;-1.95;50.75;-1;     94403
8835;94404;-1.933;50.75;-1;     94404
8836;94406;-1.9;50.75;-1;     94406
8837;94407;-1.883;50.75;-1;     94407
8838;94409;-1.867;50.75;-1;     94409
8839;94410;-1.85;50.75;-1;     94410
8840;94412;-1.817;50.75;-1;     94412
8842;94416;-1.767;50.75;-1;     94416
8843;94419;-1.717;50.75;-1;     94419
8844;94423;-1.65;50.75;-1;     94423
8846;94429;-1.583;50.75;-1;     94429
8847;94431;-1.55;50.75;-1;     94431
8848;94432;-1.533;50.75;-1;     94432
8849;94433;-1.517;50.75;-1;     94433
8850;94447;-1.317;50.75;-1;     94447
8851;94448;-1.3;50.75;-1;     94448
8852;95215;-4.617;50.733;-1;     95215
8853;95260;-3.967;50.733;-1;     95260
8854;95292;-3.517;50.75;-1;     95292
8855;95294;-3.483;50.75;-1;     95294
8856;95302;-3.367;50.75;-1;     95302
8857;95310;-3.25;50.75;-1;     95310
8858;95336;-2.9;50.75;-1;     95336
8860;95399;-2;50.767;-1;     95399
8861;95401;-1.967;50.75;-1;     95401
8862;95402;-1.967;50.75;-1;     95402
8864;95408;-1.867;50.767;-1;     95408
8865;95409;-1.85;50.75;-1;     95409
8866;95411;-1.833;50.767;-1;     95411
8867;95416;-1.767;50.75;-1;     95416
8869;95424;-1.633;50.767;-1;     95424
8870;95431;-1.533;50.767;-1;     95431
8871;95447;-1.317;50.75;-1;     95447
8872;95448;-1.3;50.75;-1;     95448
8873;95449;-1.283;50.75;-1;     95449
8874;96304;-3.35;50.75;-1;     96304
8875;96325;-3.05;50.767;-1;     96325
8876;96342;-2.8;50.767;-1;     96342
8877;96344;-2.783;50.767;-1;     96344
8878;96345;-2.767;50.767;-1;     96345
8879;96368;-2.433;50.767;-1;     96368
8880;96398;-2.017;50.767;-1;     96398
8881;96399;-2;50.767;-1;     96399
8882;96405;-1.917;50.767;-1;     96405
8883;96406;-1.9;50.767;-1;     96406
8884;96407;-1.883;50.767;-1;     96407
8885;96425;-1.633;50.767;-1;     96425
8887;96485;-0.783;50.767;-1;     96485
8888;96559;0.25;50.75;-1;     96559
8889;97256;-4.033;50.75;-1;     97256
8890;97265;-3.9;50.767;-1;     97265
8891;97298;-3.433;50.767;-1;     97298
8892;97299;-3.417;50.767;-1;     97299
8893;97359;-2.567;50.783;-1;     97359
8894;97371;-2.4;50.783;-1;     97371
8895;97377;-2.317;50.783;-1;     97377
8896;97380;-2.267;50.767;-1;     97380
8897;97389;-2.133;50.783;-1;     97389
8898;97395;-2.067;50.783;-1;     97395
8899;97399;-2;50.783;-1;     97399
8900;97418;-1.733;50.783;-1;     97418
8901;97424;-1.65;50.767;-1;     97424
8902;97427;-1.6;50.783;-1;     97427
8903;97429;-1.567;50.767;-1;     97429
8904;97434;-1.5;50.767;-1;     97434
8905;97436;-1.467;50.767;-1;     97436
8906;97555;0.2;50.75;-1;     97555
8907;97559;0.25;50.75;-1;     97559
8908;98266;-3.9;50.767;-1;     98266
8909;98293;-3.5;50.767;-1;     98293
8910;98330;-2.983;50.783;-1;     98330
8911;98358;-2.583;50.783;-1;     98358
8912;98359;-2.567;50.783;-1;     98359
8913;98399;-2;50.783;-1;     98399
8914;98400;-1.983;50.783;-1;     98400
8916;98403;-1.95;50.783;-1;     98403
8917;98407;-1.883;50.783;-1;     98407
8918;98418;-1.733;50.783;-1;     98418
8919;98419;-1.717;50.783;-1;     98419
8920;98427;-1.6;50.783;-1;     98427
8921;98460;-1.133;50.783;-1;     98460
8922;98464;-1.083;50.783;-1;     98464
8923;98473;-0.95;50.783;-1;     98473
8924;98478;-0.867;50.783;-1;     98478
8925;98484;-0.8;50.783;-1;     98484
8926;98491;-0.7;50.783;-1;     98491
8927;98548;0.1;50.767;-1;     98548
8929;98560;0.267;50.767;-1;     98560
8930;99242;-4.217;50.767;-1;     99242
8931;99246;-4.167;50.767;-1;     99246
8934;99331;-2.95;50.8;-1;     99331
8935;99401;-1.967;50.8;-1;     99401
8936;99407;-1.883;50.8;-1;     99407
8937;99419;-1.717;50.783;-1;     99419
8938;99440;-1.417;50.783;-1;     99440
8939;99457;-1.183;50.8;-1;     99457
8940;99460;-1.133;50.783;-1;     99460
8941;99461;-1.117;50.783;-1;     99461
8942;99465;-1.05;50.783;-1;     99465
8943;99467;-1.033;50.783;-1;     99467
8944;99470;-1;50.783;-1;     99470
8945;99471;-0.967;50.783;-1;     99471
8946;99480;-0.85;50.783;-1;     99480
8947;99493;-0.667;50.783;-1;     99493
8948;99496;-0.617;50.783;-1;     99496
8949;99547;0.083;50.767;-1;     99547
8950;99551;0.15;50.767;-1;     99551
8951;99558;0.233;50.767;-1;     99558
8952;99559;0.25;50.767;-1;     99559
8953;100274;-3.783;50.783;-1;    100274
8954;100282;-3.667;50.8;-1;    100282
8955;100283;-3.65;50.783;-1;    100283
8956;100315;-3.183;50.8;-1;    100315
8957;100372;-2.383;50.8;-1;    100372
8958;100400;-1.983;50.8;-1;    100400
8959;100401;-1.967;50.8;-1;    100401
8960;100403;-1.95;50.8;-1;    100403
8961;100444;-1.367;50.8;-1;    100444
8962;100456;-1.2;50.8;-1;    100456
8963;100457;-1.183;50.8;-1;    100457
8964;100460;-1.133;50.8;-1;    100460
8965;100461;-1.117;50.8;-1;    100461
8966;100466;-1.05;50.8;-1;    100466
8968;100491;-0.683;50.8;-1;    100491
8969;100495;-0.633;50.8;-1;    100495
8970;100496;-0.633;50.8;-1;    100496
8972;100544;0.033;50.783;-1;    100544
8973;100546;0.067;50.783;-1;    100546
8974;100558;0.233;50.783;-1;    100558
8975;100560;0.267;50.783;-1;    100560
8976;101271;-3.817;50.8;-1;    101271
8977;101287;-3.6;50.8;-1;    101287
8978;101291;-3.533;50.8;-1;    101291
8979;101311;-3.25;50.8;-1;    101311
8980;101316;-3.167;50.8;-1;    101316
8981;101317;-3.167;50.8;-1;    101317
8982;101327;-3.017;50.817;-1;    101327
8983;101330;-2.983;50.8;-1;    101330
8984;101347;-2.733;50.8;-1;    101347
8985;101356;-2.617;50.817;-1;    101356
8986;101389;-2.133;50.817;-1;    101389
